,avail,forcast_avail,bottom_level,top_level,percentage
26705,1,1,29,16,9
26706,1,1,8,65,16
26707,0,0,55,2,12
26708,0,1,62,52,12
26709,1,0,8,13,5
26710,1,0,71,100,12
26711,0,1,29,74,12
26712,1,0,37,36,17
26713,1,0,11,28,6
26714,1,1,46,63,18
26715,1,1,48,62,7
26716,0,1,77,60,3
26717,0,1,49,28,11
26718,1,1,99,12,19
26719,1,0,97,100,6
26720,0,1,51,79,16
26721,0,0,78,30,6
26722,1,0,4,85,4
26723,1,0,73,39,18
26724,0,1,57,98,2
26725,1,0,53,99,10
26726,1,0,92,44,4
26727,0,0,32,3,2
26728,1,0,69,84,14
26729,0,0,77,59,0
26730,1,1,27,37,6
26731,0,0,91,98,15
26732,0,1,48,75,20
26733,1,0,75,26,15
26734,0,0,91,29,12
26735,1,0,6,35,10
26736,0,1,36,91,4
26737,0,1,86,93,9
26738,1,1,31,58,15
26739,0,0,74,9,11
26740,1,0,51,83,19
26741,1,0,31,60,11
26742,0,0,59,100,1
26743,0,0,81,87,20
26744,0,1,88,68,18
26745,0,0,73,65,11
26746,0,1,77,13,15
26747,1,0,74,71,9
26748,1,0,100,93,14
26749,0,1,61,4,11
26750,1,0,0,58,16
26751,1,0,10,90,11
26752,0,0,51,91,13
26753,0,1,65,3,7
26754,1,1,25,13,1
26755,1,1,17,100,7
26756,1,0,61,67,0
26757,0,1,54,74,14
26758,1,1,66,78,16
26759,0,0,89,98,19
26760,1,0,74,33,20
26761,0,1,21,33,12
26762,1,0,99,3,12
26763,1,0,85,8,8
26764,1,0,78,31,10
26765,0,1,26,4,16
26766,0,1,85,54,18
26767,0,1,54,33,17
26768,0,1,11,65,19
26769,0,0,38,70,14
26770,1,0,5,29,6
26771,1,1,79,58,3
26772,0,1,20,85,19
26773,0,0,43,67,7
26774,1,1,63,21,6
26775,0,1,70,59,7
26776,0,0,85,90,17
26777,1,1,5,81,16
26778,0,0,13,26,13
26779,0,1,41,83,15
26780,0,1,7,75,17
26781,1,1,80,10,19
26782,1,0,36,61,2
26783,1,1,69,1,16
26784,0,1,27,85,8
26785,0,0,63,38,8
26786,1,1,35,62,10
26787,0,0,41,79,13
26788,0,0,38,34,10
26789,1,1,25,7,20
26790,1,0,74,34,14
26791,1,0,51,15,2
26792,0,1,94,12,3
26793,0,0,70,14,13
26794,0,1,37,33,20
26795,0,1,81,28,1
26796,1,1,13,1,9
26797,1,0,11,57,1
26798,0,0,14,44,13
26799,0,0,2,3,5
26800,1,0,85,40,4
26801,1,1,52,20,9
26802,1,0,70,7,20
26803,1,1,95,48,1
26804,0,0,1,27,20
26805,1,1,31,55,15
26806,1,1,84,75,17
26807,0,1,78,81,19
26808,0,0,43,71,19
26809,1,0,92,48,8
26810,1,1,95,36,13
26811,0,1,63,55,18
26812,0,1,23,74,16
26813,0,1,31,56,12
26814,1,1,56,95,4
26815,1,1,39,20,9
26816,0,0,16,60,4
26817,0,1,53,27,4
26818,1,1,58,28,15
26819,0,1,45,90,8
26820,0,0,79,91,10
26821,1,1,63,17,19
26822,1,1,35,66,8
26823,0,1,80,44,10
26824,1,0,9,87,9
26825,0,0,21,69,5
26826,1,0,19,21,12
26827,0,1,14,86,11
26828,0,1,46,79,17
26829,1,0,88,59,4
26830,0,1,48,79,10
26831,0,1,96,74,18
26832,0,0,65,64,15
26833,0,1,65,30,20
26834,0,1,34,75,9
26835,0,1,85,49,10
26836,1,0,29,13,7
26837,1,1,37,28,14
26838,0,1,79,3,12
26839,1,1,28,58,4
26840,0,1,36,60,14
26841,1,0,34,93,8
26842,0,1,72,83,20
26843,0,1,99,17,10
26844,0,1,17,19,8
26845,1,0,76,30,3
26846,1,0,94,49,2
26847,0,1,37,25,18
26848,0,1,14,22,19
26849,1,1,85,28,4
26850,1,1,87,70,5
26851,0,1,60,18,6
26852,0,0,35,3,10
26853,1,1,91,50,11
26854,1,1,57,7,6
26855,0,1,73,84,8
26856,1,0,63,27,11
26857,0,0,98,26,10
26858,1,1,13,10,5
26859,1,1,31,24,13
26860,0,1,51,12,10
26861,1,1,0,37,3
26862,1,1,85,42,13
26863,0,0,7,73,2
26864,0,1,65,75,12
26865,1,0,5,16,1
26866,1,0,82,87,17
26867,1,1,21,20,11
26868,1,0,72,72,5
26869,1,0,45,6,17
26870,0,1,75,35,12
26871,1,1,88,47,20
26872,1,0,36,2,17
26873,1,1,47,1,14
26874,1,1,5,43,19
26875,1,0,36,12,5
26876,0,1,46,19,6
26877,1,1,5,21,20
26878,0,1,9,87,3
26879,0,1,90,34,7
26880,0,0,84,17,0
26881,0,0,68,61,1
26882,1,1,12,92,15
26883,0,1,87,21,1
26884,0,1,93,10,6
26885,1,0,61,95,18
26886,0,0,31,42,6
26887,1,1,81,59,4
26888,1,0,56,86,7
26889,0,0,33,76,10
26890,0,1,79,70,2
26891,1,1,6,96,14
26892,1,1,65,100,1
26893,0,0,46,41,4
26894,1,0,93,84,12
26895,0,0,73,53,0
26896,1,1,46,2,0
26897,0,1,2,41,16
26898,1,1,86,86,14
26899,1,1,73,48,20
26900,0,0,5,64,18
26901,0,1,42,27,7
26902,0,0,56,13,3
26903,1,1,42,11,18
26904,1,1,86,44,4
26905,1,0,45,75,15
26906,1,1,92,49,0
26907,1,0,27,98,2
26908,1,0,95,55,4
26909,1,1,58,7,2
26910,0,0,9,14,1
26911,0,0,21,38,15
26912,0,1,73,10,16
26913,1,0,77,99,0
26914,0,0,56,80,20
26915,1,1,14,18,14
26916,1,0,95,13,5
26917,0,0,59,8,19
26918,1,1,8,3,8
26919,1,1,86,63,0
26920,1,0,57,74,5
26921,0,0,2,51,5
26922,1,0,18,90,2
26923,1,1,39,5,18
26924,1,0,10,12,4
26925,0,0,75,35,20
26926,0,1,9,58,19
26927,1,1,69,73,13
26928,1,1,77,91,3
26929,0,1,4,41,15
26930,0,1,98,68,11
26931,1,0,96,81,11
26932,0,1,25,32,9
26933,1,1,83,16,20
26934,1,1,12,79,9
26935,1,1,8,93,7
26936,0,0,28,23,4
26937,0,1,97,42,14
26938,1,0,14,45,10
26939,0,1,84,51,20
26940,1,0,63,97,18
26941,1,1,30,35,12
26942,1,1,47,10,11
26943,0,1,29,6,9
26944,0,0,85,49,17
26945,1,0,31,65,12
26946,0,0,93,59,11
26947,1,0,8,82,15
26948,0,1,15,65,16
26949,0,0,35,80,0
26950,0,1,61,96,4
26951,1,1,30,64,14
26952,1,1,26,62,5
26953,1,0,12,99,14
26954,1,1,60,9,5
26955,1,0,82,100,9
26956,1,0,97,28,4
26957,1,0,12,2,15
26958,1,0,59,90,15
26959,0,1,92,8,11
26960,0,1,64,30,0
26961,1,0,55,9,14
26962,0,0,11,22,15
26963,1,0,77,10,14
26964,1,1,97,26,2
26965,1,1,75,20,8
26966,1,0,96,62,10
26967,1,1,44,97,14
26968,1,0,25,63,20
26969,0,1,55,31,7
26970,0,1,10,4,19
26971,0,0,43,39,14
26972,0,0,1,24,19
26973,1,0,62,92,3
26974,1,0,65,33,16
26975,1,0,74,72,10
26976,1,0,44,15,5
26977,0,1,28,78,13
26978,1,0,60,57,2
26979,1,0,9,49,1
26980,1,1,64,1,10
26981,1,0,86,0,11
26982,0,0,5,57,2
26983,0,0,71,74,14
26984,0,1,2,25,16
26985,0,1,85,87,6
26986,1,1,54,19,19
26987,1,0,70,71,5
26988,0,1,97,12,0
26989,0,1,47,51,5
26990,0,1,96,12,1
26991,0,1,86,93,19
26992,0,1,44,58,9
26993,1,0,48,93,13
26994,1,1,65,72,10
26995,0,1,19,9,1
26996,0,1,67,43,10
26997,0,1,98,6,11
26998,0,0,22,56,17
26999,0,1,94,67,7
27000,0,1,20,75,6
27001,0,0,99,57,4
27002,1,0,39,59,11
27003,1,1,1,61,12
27004,1,1,88,88,1
27005,0,0,71,7,9
27006,0,1,71,36,16
27007,1,0,33,58,1
27008,1,0,35,64,19
27009,1,0,23,5,9
27010,1,1,51,31,9
27011,1,0,37,31,20
27012,1,0,44,43,20
27013,1,0,69,25,14
27014,0,0,65,85,1
27015,0,0,12,88,20
27016,1,0,9,91,20
27017,0,1,80,74,19
27018,0,0,19,7,15
27019,1,1,70,71,7
27020,0,1,53,87,20
27021,0,0,11,26,5
27022,0,0,52,61,15
27023,1,1,37,69,10
27024,0,1,16,82,16
27025,0,1,74,29,17
27026,0,1,29,67,1
27027,0,1,14,23,5
27028,1,1,86,31,14
27029,1,1,18,18,6
27030,0,0,72,15,11
27031,1,1,98,33,19
27032,1,0,42,64,3
27033,0,1,22,68,17
27034,0,1,35,69,2
27035,0,0,32,66,16
27036,1,0,86,7,18
27037,0,1,80,57,3
27038,1,0,15,10,17
27039,0,1,6,24,11
27040,0,0,63,44,1
27041,1,0,16,59,16
27042,0,1,89,43,18
27043,0,1,46,67,2
27044,0,0,49,57,8
27045,1,0,15,90,14
27046,0,1,66,77,11
27047,1,1,56,20,12
27048,0,1,57,58,17
27049,0,0,87,9,7
27050,0,0,51,89,17
27051,1,0,43,89,2
27052,1,0,3,23,9
27053,0,1,23,28,17
27054,0,0,83,34,2
27055,0,1,72,22,20
27056,0,0,38,99,12
27057,1,0,8,9,4
27058,0,1,34,19,4
27059,1,1,100,37,2
27060,1,1,39,28,13
27061,1,0,89,14,2
27062,0,1,83,64,19
27063,0,0,27,70,5
27064,1,0,83,77,18
27065,1,0,86,81,7
27066,0,0,71,49,15
27067,0,0,26,42,3
27068,1,0,34,48,15
27069,1,0,91,8,6
27070,1,0,65,74,1
27071,0,1,33,7,16
27072,0,0,45,68,0
27073,0,0,81,20,6
27074,0,0,28,84,9
27075,1,1,3,56,2
27076,0,1,24,23,0
27077,0,0,26,61,5
27078,0,0,49,79,14
27079,1,1,91,35,15
27080,0,1,56,97,10
27081,1,0,30,55,9
27082,0,0,53,5,12
27083,0,1,55,45,0
27084,1,1,96,45,18
27085,0,0,52,38,3
27086,0,1,27,60,11
27087,1,1,35,38,1
27088,0,1,86,57,3
27089,1,0,85,53,13
27090,0,1,49,30,20
27091,1,1,70,2,2
27092,0,1,4,30,3
27093,0,1,36,82,11
27094,0,1,29,3,5
27095,0,1,14,44,20
27096,0,1,95,26,14
27097,0,1,7,34,8
27098,1,1,32,34,17
27099,0,1,95,76,12
27100,0,0,50,17,1
27101,1,1,51,75,13
27102,1,0,99,32,5
27103,0,0,88,96,19
27104,1,1,43,49,19
27105,1,1,93,36,12
27106,0,0,87,57,20
27107,1,1,32,88,10
27108,0,0,45,81,10
27109,0,0,7,59,8
27110,1,0,6,40,17
27111,1,1,36,59,17
27112,1,0,5,52,9
27113,0,0,4,95,15
27114,0,0,90,29,17
27115,1,1,70,41,20
27116,0,0,93,13,11
27117,1,1,79,17,13
27118,0,1,62,32,15
27119,1,1,25,42,0
27120,0,1,97,46,2
27121,0,0,66,96,4
27122,1,1,14,56,1
27123,0,0,60,80,5
27124,1,0,2,31,6
27125,1,0,20,31,19
27126,0,0,63,23,18
27127,0,0,81,30,6
27128,1,0,58,70,2
27129,0,0,96,71,7
27130,1,1,79,65,13
27131,1,1,9,82,12
27132,1,1,12,11,13
27133,0,0,57,9,13
27134,1,1,52,21,3
27135,1,0,6,27,0
27136,0,0,54,40,12
27137,1,0,60,38,18
27138,1,1,59,47,17
27139,0,0,11,31,1
27140,0,1,45,4,1
27141,0,0,71,16,17
27142,1,1,60,35,17
27143,1,0,3,71,17
27144,0,0,16,9,4
27145,0,0,75,32,18
27146,0,1,74,76,15
27147,0,0,37,13,6
27148,1,0,16,78,16
27149,0,0,49,98,3
27150,0,0,82,55,7
27151,0,0,18,100,14
27152,1,0,94,30,6
27153,0,0,56,89,2
27154,0,1,28,31,17
27155,0,0,17,27,6
27156,1,0,54,79,16
27157,1,0,6,79,12
27158,0,1,41,85,16
27159,0,1,22,16,18
27160,0,1,30,5,10
27161,1,0,8,95,2
27162,1,1,58,85,7
27163,1,1,5,72,11
27164,0,0,60,86,16
27165,1,0,72,26,11
27166,0,0,43,89,6
27167,1,1,100,31,6
27168,1,1,100,40,9
27169,0,1,73,33,11
27170,1,1,34,29,11
27171,0,1,30,71,4
27172,1,0,62,68,16
27173,1,1,55,39,13
27174,1,1,67,27,14
27175,0,1,62,35,11
27176,0,1,62,52,14
27177,1,0,73,2,20
27178,0,0,0,52,18
27179,1,0,82,41,3
27180,1,1,7,26,7
27181,1,1,83,89,13
27182,0,1,43,98,14
27183,0,0,20,10,14
27184,0,1,61,28,11
27185,1,1,18,41,1
27186,1,0,37,45,14
27187,1,1,89,1,12
27188,1,1,23,89,14
27189,1,1,89,37,7
27190,1,0,92,96,15
27191,0,0,48,89,18
27192,0,1,17,40,19
27193,0,0,71,64,0
27194,1,1,89,34,8
27195,1,1,0,1,4
27196,1,0,79,43,8
27197,0,1,92,65,14
27198,1,0,37,23,18
27199,1,1,15,70,4
27200,1,1,5,62,11
27201,0,1,75,9,3
27202,1,1,43,46,7
27203,0,1,96,51,10
27204,1,1,45,28,8
27205,0,0,57,58,11
27206,0,0,47,8,9
27207,0,1,35,31,10
27208,1,0,85,77,8
27209,1,0,81,38,14
27210,1,1,24,19,16
27211,1,1,11,80,17
27212,0,0,63,17,10
27213,1,1,67,47,9
27214,0,1,48,1,18
27215,0,1,61,3,13
27216,0,1,79,58,13
27217,1,1,34,64,2
27218,1,0,9,82,5
27219,1,0,43,55,20
27220,0,0,87,36,20
27221,0,1,15,29,16
27222,1,0,99,61,12
27223,0,0,65,65,6
27224,1,0,93,97,19
27225,1,1,98,33,11
27226,1,0,52,93,10
27227,1,0,87,68,19
27228,1,0,97,0,2
27229,1,1,76,44,4
27230,0,1,7,55,0
27231,0,0,37,4,7
27232,1,0,1,64,1
27233,1,0,31,64,2
27234,1,1,2,54,19
27235,1,1,20,27,8
27236,0,1,77,37,13
27237,0,0,78,17,19
27238,1,0,60,24,11
27239,0,1,68,36,7
27240,1,0,18,46,14
27241,1,1,10,24,10
27242,1,0,37,96,18
27243,0,1,34,33,0
27244,0,0,44,30,12
27245,1,0,29,68,20
27246,1,0,94,56,2
27247,1,0,51,71,15
27248,0,1,71,93,16
27249,1,0,23,60,4
27250,0,1,88,19,18
27251,1,1,80,39,18
27252,1,0,94,13,7
27253,0,1,50,17,14
27254,1,0,38,94,15
27255,0,1,49,100,13
27256,1,0,73,93,11
27257,0,1,46,2,20
27258,1,0,9,3,4
27259,1,0,40,68,12
27260,1,1,78,41,8
27261,1,0,37,33,3
27262,1,1,89,39,11
27263,1,1,30,79,8
27264,0,0,54,28,9
27265,1,0,100,90,1
27266,0,1,63,42,2
27267,1,1,9,68,8
27268,0,1,32,3,4
27269,1,1,66,61,4
27270,0,0,35,9,12
27271,0,1,64,89,7
27272,0,1,32,11,16
27273,1,1,3,51,6
27274,1,1,40,100,0
27275,1,1,43,32,20
27276,1,1,11,87,6
27277,0,1,48,66,1
27278,0,0,75,58,20
27279,0,0,39,68,15
27280,0,1,96,2,6
27281,1,0,60,12,10
27282,0,1,26,55,4
27283,1,1,56,90,15
27284,0,1,7,55,1
27285,0,1,62,88,15
27286,0,0,17,98,14
27287,1,0,31,7,0
27288,0,0,9,96,0
27289,1,0,40,42,8
27290,1,0,16,44,15
27291,1,1,76,94,4
27292,0,1,18,69,6
27293,1,0,37,61,2
27294,1,0,57,53,15
27295,0,0,97,45,9
27296,0,0,90,64,3
27297,1,1,6,11,13
27298,0,0,79,40,6
27299,0,1,39,44,1
27300,0,1,18,32,9
27301,1,1,71,100,4
27302,0,1,67,79,16
27303,0,1,76,100,12
27304,1,1,50,59,1
27305,0,0,49,20,8
27306,1,1,79,86,4
27307,0,0,23,86,5
27308,1,1,41,15,7
27309,1,1,59,34,13
27310,0,1,59,91,1
27311,0,1,76,90,0
27312,1,0,97,57,13
27313,0,1,32,97,2
27314,1,0,40,25,11
27315,0,0,92,89,12
27316,1,0,89,92,10
27317,0,0,70,17,7
27318,1,1,0,32,9
27319,0,1,91,32,1
27320,1,0,16,17,4
27321,1,1,12,16,9
27322,0,0,65,91,8
27323,0,1,99,5,5
27324,0,1,14,30,18
27325,0,1,9,73,8
27326,1,0,29,62,5
27327,0,1,9,95,18
27328,0,0,74,100,10
27329,1,0,8,45,17
27330,1,0,33,25,12
27331,1,0,30,54,0
27332,0,1,66,15,10
27333,0,0,99,55,8
27334,1,1,32,40,12
27335,0,0,23,11,8
27336,1,0,37,42,13
27337,1,0,59,45,4
27338,0,1,21,11,14
27339,1,0,83,71,15
27340,1,1,36,44,12
27341,0,1,71,57,6
27342,0,1,29,16,3
27343,0,1,13,67,13
27344,0,1,71,64,1
27345,0,0,99,2,1
27346,1,1,11,41,9
27347,0,1,88,92,15
27348,1,1,51,8,10
27349,1,0,7,95,19
27350,1,1,30,87,8
27351,0,0,33,58,14
27352,0,1,82,17,1
27353,0,1,15,10,16
27354,1,0,19,97,11
27355,1,0,82,21,9
27356,0,1,22,59,14
27357,1,1,5,84,7
27358,0,0,91,8,12
27359,1,0,71,46,9
27360,1,0,44,19,6
27361,1,1,30,47,1
27362,1,0,71,2,10
27363,1,1,1,76,8
27364,0,0,14,56,6
27365,1,1,63,42,1
27366,1,0,84,44,11
27367,1,0,91,24,5
27368,1,1,19,82,12
27369,1,1,82,37,6
27370,1,1,17,74,15
27371,0,1,77,26,5
27372,1,0,98,15,18
27373,1,1,66,91,0
27374,0,0,72,32,0
27375,1,0,93,35,15
27376,0,0,49,88,17
27377,1,0,45,4,16
27378,0,0,31,75,4
27379,1,0,68,46,10
27380,0,0,93,21,1
27381,0,0,66,68,3
27382,0,1,56,56,12
27383,0,0,29,52,7
27384,0,0,44,36,5
27385,0,1,2,99,0
27386,1,0,86,2,19
27387,0,0,91,46,0
27388,0,1,7,18,20
27389,0,0,77,3,13
27390,0,1,22,92,0
27391,1,0,45,8,2
27392,1,0,36,67,14
27393,0,0,72,8,11
27394,1,1,40,91,6
27395,1,1,16,67,1
27396,0,0,34,42,8
27397,1,1,10,14,16
27398,1,0,62,56,10
27399,0,1,45,58,19
27400,0,0,47,32,10
27401,1,1,20,93,19
27402,1,1,79,2,3
27403,1,0,82,56,16
27404,0,0,63,70,11
27405,0,1,0,39,2
27406,1,0,67,81,13
27407,1,0,73,27,0
27408,1,0,15,7,5
27409,1,1,100,78,13
27410,1,0,91,44,9
27411,0,1,70,75,4
27412,1,0,77,65,8
27413,0,1,45,62,11
27414,0,1,62,60,3
27415,1,0,7,18,9
27416,1,1,51,92,12
27417,0,1,46,99,5
27418,1,1,48,93,6
27419,1,0,76,92,3
27420,1,1,96,17,12
27421,0,1,74,50,2
27422,0,0,60,35,6
27423,1,0,55,40,19
27424,0,1,59,57,5
27425,1,0,71,72,9
27426,1,0,30,40,1
27427,1,0,91,8,8
27428,1,0,66,18,14
27429,1,1,22,58,6
27430,1,1,90,95,15
27431,1,1,54,75,16
27432,1,0,29,51,18
27433,1,0,40,37,15
27434,0,1,95,39,0
27435,1,1,88,75,4
27436,0,1,91,26,6
27437,1,1,28,78,9
27438,1,0,44,56,7
27439,0,0,35,98,8
27440,1,0,60,81,0
27441,0,1,0,64,14
27442,1,1,34,11,15
27443,1,1,92,99,0
27444,1,1,19,73,1
27445,1,1,39,85,14
27446,1,0,24,84,0
27447,0,0,18,46,13
27448,0,0,22,43,18
27449,1,1,61,12,20
27450,0,0,7,34,19
27451,1,1,58,97,12
27452,1,1,65,34,10
27453,1,1,19,10,16
27454,0,0,80,35,9
27455,1,1,39,48,20
27456,0,0,31,41,5
27457,1,0,46,93,11
27458,0,1,43,24,15
27459,0,0,64,33,1
27460,0,1,29,15,19
27461,1,1,46,10,20
27462,0,0,5,56,9
27463,1,1,12,91,9
27464,0,0,5,90,6
27465,0,1,35,37,16
27466,0,1,62,83,5
27467,1,0,49,54,2
27468,1,0,73,41,9
27469,0,0,26,60,7
27470,0,1,27,74,5
27471,1,1,19,22,19
27472,0,1,88,72,13
27473,0,0,71,52,5
27474,0,1,35,97,1
27475,0,0,70,43,9
27476,0,1,99,34,6
27477,1,1,83,6,17
27478,0,1,21,1,15
27479,1,1,67,55,12
27480,0,0,17,96,15
27481,1,1,79,93,18
27482,1,1,1,75,10
27483,1,0,87,23,20
27484,0,1,19,39,3
27485,0,1,33,8,14
27486,0,1,25,8,15
27487,1,1,5,5,7
27488,0,1,79,11,4
27489,1,1,52,94,8
27490,1,0,7,17,3
27491,1,0,81,30,10
27492,1,1,35,45,11
27493,1,0,51,49,17
27494,0,0,59,52,17
27495,0,0,39,33,0
27496,1,1,77,40,15
27497,0,0,93,0,6
27498,0,0,13,45,5
27499,1,1,39,29,20
27500,1,1,29,82,12
27501,0,1,96,65,14
27502,0,0,21,41,3
27503,1,1,80,6,14
27504,1,0,22,79,12
27505,0,0,100,80,1
27506,0,1,86,43,7
27507,0,1,31,33,19
27508,1,0,8,34,19
27509,1,1,17,24,10
27510,1,0,30,35,6
27511,0,1,91,24,8
27512,1,1,99,3,15
27513,0,0,98,29,11
27514,0,0,40,77,10
27515,1,1,94,67,4
27516,0,1,2,71,4
27517,0,0,100,50,8
27518,1,1,53,3,2
27519,0,0,31,87,5
27520,1,1,8,47,17
27521,0,0,42,72,7
27522,0,1,49,4,1
27523,0,0,86,6,1
27524,1,0,25,23,1
27525,1,0,79,55,20
27526,1,0,43,29,17
27527,1,1,46,15,19
27528,0,0,99,91,19
27529,1,1,25,70,0
27530,1,0,63,72,18
27531,0,0,37,61,3
27532,1,1,90,42,1
27533,0,1,39,6,8
27534,1,0,28,73,9
27535,0,1,19,30,8
27536,1,1,53,78,3
27537,0,1,40,60,10
27538,1,1,64,70,11
27539,1,1,89,95,15
27540,1,0,67,66,15
27541,1,0,83,59,3
27542,1,0,57,0,3
27543,1,0,70,50,10
27544,1,0,87,4,17
27545,1,1,68,89,6
27546,0,0,14,28,4
27547,1,1,71,20,8
27548,1,0,27,16,18
27549,0,0,14,81,17
27550,1,0,39,80,20
27551,1,0,56,48,13
27552,0,0,12,78,18
27553,1,0,88,38,18
27554,1,0,76,18,3
27555,0,1,29,34,10
27556,0,1,29,94,6
27557,1,0,58,25,19
27558,1,1,100,29,5
27559,1,1,33,99,10
27560,0,1,50,5,12
27561,1,1,37,59,2
27562,0,1,70,77,13
27563,0,1,2,79,0
27564,1,0,40,90,15
27565,1,0,67,78,20
27566,1,0,93,13,16
27567,0,1,77,42,1
27568,1,0,89,30,14
27569,1,1,0,65,16
27570,0,0,17,41,7
27571,1,1,93,17,14
27572,0,1,37,2,19
27573,1,1,33,56,16
27574,1,1,82,57,17
27575,1,1,93,98,16
27576,1,0,67,67,16
27577,1,0,62,70,13
27578,1,0,0,63,7
27579,1,1,5,100,12
27580,0,1,41,41,19
27581,0,0,43,64,17
27582,0,1,92,42,4
27583,1,1,22,3,10
27584,1,0,29,47,2
27585,0,1,22,15,17
27586,0,0,44,60,0
27587,0,1,68,55,16
27588,0,0,55,95,12
27589,1,0,15,3,11
27590,0,0,58,32,2
27591,1,0,39,59,10
27592,0,1,67,78,14
27593,0,1,16,60,15
27594,0,1,53,30,15
27595,0,0,44,68,9
27596,1,0,64,93,3
27597,0,0,46,90,20
27598,1,1,59,8,6
27599,1,1,95,54,13
27600,1,0,45,47,14
27601,0,1,15,66,16
27602,0,0,27,83,10
27603,1,1,73,97,16
27604,0,1,41,89,20
27605,0,0,51,46,1
27606,1,1,93,11,7
27607,0,0,45,56,4
27608,0,0,33,96,5
27609,0,1,43,55,10
27610,1,1,38,58,12
27611,0,1,89,71,9
27612,1,0,86,26,11
27613,0,0,23,64,1
27614,1,1,88,36,14
27615,0,1,93,38,1
27616,1,1,26,43,20
27617,0,0,17,24,2
27618,0,1,97,97,10
27619,0,1,31,15,12
27620,0,1,18,21,20
27621,1,1,29,60,16
27622,1,1,54,3,7
27623,0,0,49,67,2
27624,1,0,2,93,1
27625,0,1,15,56,7
27626,1,1,56,27,13
27627,0,1,80,31,6
27628,1,1,94,62,10
27629,1,1,28,100,11
27630,1,1,11,96,10
27631,1,1,7,75,19
27632,0,1,53,26,9
27633,1,0,4,27,19
27634,1,1,51,73,7
27635,1,0,32,9,20
27636,0,0,16,28,5
27637,0,0,88,12,12
27638,0,1,42,28,9
27639,1,1,95,52,20
27640,1,0,90,100,4
27641,1,1,52,78,6
27642,0,0,47,59,13
27643,1,0,89,82,8
27644,1,0,9,82,13
27645,1,0,65,75,20
27646,1,1,58,44,6
27647,1,0,36,8,20
27648,1,1,16,52,6
27649,1,0,35,55,20
27650,1,0,98,50,2
27651,0,1,91,86,19
27652,1,1,29,86,18
27653,1,1,80,8,1
27654,1,0,73,24,13
27655,0,0,100,53,1
27656,1,0,97,11,11
27657,1,0,23,65,4
27658,0,0,85,10,17
27659,0,1,29,58,0
27660,1,0,54,85,9
27661,1,0,92,10,16
27662,1,1,39,70,9
27663,1,0,78,68,20
27664,1,1,4,93,1
27665,1,1,96,7,17
27666,1,0,15,17,8
27667,0,1,18,79,0
27668,0,0,76,71,17
27669,0,0,51,31,4
27670,0,0,25,92,19
27671,1,0,59,30,7
27672,0,1,41,71,11
27673,1,0,15,82,12
27674,0,0,30,32,6
27675,1,0,83,62,15
27676,1,1,23,10,19
27677,0,0,77,74,4
27678,1,1,17,49,15
27679,0,0,89,92,18
27680,0,0,18,92,6
27681,0,1,83,80,1
27682,1,0,41,40,4
27683,0,1,79,94,11
27684,0,1,62,59,4
27685,1,0,45,4,19
27686,1,0,17,15,2
27687,1,0,38,84,9
27688,0,1,69,21,17
27689,1,1,35,5,5
27690,0,0,80,73,11
27691,0,0,71,18,17
27692,1,1,61,32,14
27693,1,1,78,25,16
27694,0,1,87,89,0
27695,1,1,3,14,14
27696,0,0,72,86,6
27697,0,1,37,70,14
27698,1,0,90,9,5
27699,0,1,27,23,10
27700,0,1,22,66,19
27701,0,1,100,1,1
27702,0,0,27,60,5
27703,1,0,51,97,2
27704,1,1,63,35,0
27705,1,0,45,70,7
27706,0,0,96,39,0
27707,0,1,44,89,16
27708,1,0,59,6,10
27709,1,1,70,16,1
27710,0,1,31,31,11
27711,1,1,97,6,5
27712,1,1,85,26,13
27713,1,1,90,81,19
27714,0,1,19,5,9
27715,1,0,7,58,8
27716,0,0,12,37,17
27717,1,1,6,79,13
27718,0,1,66,51,2
27719,0,1,89,64,6
27720,0,0,38,20,2
27721,0,1,74,51,13
27722,0,1,69,7,20
27723,0,1,91,0,3
27724,0,0,47,89,11
27725,1,1,35,10,18
27726,1,1,71,56,19
27727,1,1,12,34,20
27728,0,0,68,23,3
27729,1,1,12,12,9
27730,1,0,5,95,12
27731,0,0,46,14,16
27732,1,1,81,73,11
27733,1,0,48,2,10
27734,1,0,42,0,8
27735,0,0,11,29,17
27736,0,1,96,23,20
27737,0,1,83,12,20
27738,0,0,98,45,20
27739,1,0,88,100,9
27740,0,1,10,76,11
27741,0,1,41,66,4
27742,0,0,67,36,11
27743,0,0,32,89,14
27744,0,0,30,75,19
27745,1,1,62,96,16
27746,0,0,14,17,20
27747,0,0,14,25,4
27748,1,1,93,89,6
27749,1,1,63,61,7
27750,1,1,93,27,11
27751,1,0,47,24,14
27752,1,1,36,52,7
27753,1,1,40,18,15
27754,1,1,54,52,13
27755,0,0,62,41,8
27756,0,1,83,98,16
27757,0,0,65,70,6
27758,0,0,66,9,18
27759,0,1,63,42,18
27760,0,0,4,30,18
27761,0,0,58,42,20
27762,1,1,9,46,18
27763,0,0,30,80,15
27764,0,1,5,99,7
27765,1,1,42,68,7
27766,0,0,35,40,12
27767,1,1,1,39,1
27768,1,0,0,70,16
27769,1,0,35,54,11
27770,1,1,46,64,1
27771,0,1,12,95,17
27772,1,0,96,15,5
27773,1,0,50,61,3
27774,0,1,37,63,14
27775,0,0,96,89,13
27776,0,1,89,46,1
27777,1,0,2,63,6
27778,0,1,82,63,0
27779,0,0,99,87,10
