,avail,forcast_avail,bottom_level,top_level,percentage
1150,1,0,88,99,0
1151,1,0,81,64,17
1152,1,0,41,11,21
1153,1,0,64,28,24
1154,1,1,78,11,28
1155,1,0,94,57,24
1156,1,1,42,80,0
1157,0,0,76,69,25
1158,0,0,64,72,0
1159,0,0,62,10,3
1160,1,0,82,94,0
1161,0,0,61,27,10
1162,1,0,33,5,25
1163,1,1,4,34,0
1164,1,1,11,60,0
1165,0,0,56,18,8
1166,1,0,24,8,0
1167,1,1,80,78,0
1168,1,0,26,77,0
1169,1,0,35,36,14
1170,1,1,71,29,21
1171,1,0,93,49,28
1172,0,1,85,45,29
1173,0,0,57,20,28
1174,0,0,46,71,0
1175,0,0,78,70,0
1176,0,0,85,100,0
1177,0,0,8,22,0
1178,1,1,18,16,0
1179,1,1,16,67,0
1180,0,1,98,50,1
1181,0,1,41,12,24
1182,1,0,5,45,0
1183,0,0,89,81,0
1184,0,0,30,30,0
1185,1,0,83,60,6
1186,1,1,46,94,0
1187,1,0,29,58,0
1188,0,1,38,28,9
1189,0,1,39,22,6
1190,0,1,76,32,7
1191,0,0,13,12,0
1192,1,0,97,97,0
1193,1,1,3,81,0
1194,0,1,56,89,0
1195,1,1,59,45,22
1196,0,1,96,92,0
1197,1,0,44,28,0
1198,0,1,12,87,0
1199,0,0,8,34,0
1200,0,1,77,21,5
1201,1,0,72,98,0
1202,1,0,67,34,21
1203,1,1,12,40,0
1204,0,1,48,92,0
1205,0,1,31,27,13
1206,0,0,49,78,0
1207,1,0,45,85,0
1208,1,0,38,97,0
1209,1,0,47,62,22
1210,1,0,75,31,26
1211,1,0,36,22,2
1212,1,0,50,81,0
1213,0,1,10,21,0
1214,0,0,23,66,0
1215,0,0,95,34,29
1216,0,0,81,30,1
1217,1,1,54,94,0
1218,1,1,84,1,10
1219,1,1,23,11,0
1220,1,0,63,61,11
1221,0,0,16,36,0
1222,1,1,69,32,10
1223,0,0,71,48,12
1224,0,1,95,11,5
1225,1,1,44,28,9
1226,0,1,50,64,7
1227,1,0,14,11,0
1228,0,1,95,6,4
1229,1,0,78,31,30
1230,1,1,84,70,0
1231,0,0,15,87,0
1232,1,0,22,36,0
1233,1,0,24,49,0
1234,0,1,39,2,23
1235,1,0,45,23,2
1236,0,0,26,37,0
1237,1,0,44,74,0
1238,1,1,20,82,0
1239,1,0,4,69,0
1240,0,0,21,100,0
1241,1,1,48,56,8
1242,0,1,41,89,0
1243,1,0,1,48,0
1244,0,1,95,24,14
1245,0,0,2,11,0
1246,1,0,8,70,0
1247,1,1,28,39,0
1248,1,0,10,92,0
1249,0,1,5,14,0
1250,0,1,26,76,0
1251,1,1,12,23,0
1252,0,1,77,51,9
1253,0,0,9,67,0
1254,0,0,91,53,8
1255,0,0,8,74,0
1256,0,1,61,83,0
1257,1,1,80,0,0
1258,0,1,99,18,26
1259,1,0,45,69,27
1260,0,1,33,83,0
1261,1,0,18,29,0
1262,1,0,99,62,24
1263,1,0,85,4,6
1264,1,1,84,84,0
1265,1,1,41,2,3
1266,1,1,15,29,0
1267,1,0,62,55,1
1268,1,0,84,93,0
1269,0,1,99,30,12
1270,0,0,89,34,3
1271,1,0,17,83,0
1272,0,1,69,85,0
1273,0,0,3,2,0
1274,1,0,81,46,10
1275,1,1,10,18,0
1276,1,1,94,5,9
1277,0,1,8,94,0
1278,1,0,60,22,16
1279,0,0,53,13,17
1280,1,1,55,64,16
1281,1,0,35,63,9
1282,1,0,93,35,5
1283,0,0,72,91,0
1284,0,0,14,74,0
1285,1,1,80,22,19
1286,0,0,23,78,0
1287,1,1,22,43,0
1288,0,0,82,47,7
1289,0,0,25,53,0
1290,1,0,31,15,16
1291,1,1,80,88,0
1292,1,1,48,94,0
1293,0,1,28,9,0
1294,0,1,1,32,0
1295,1,0,68,20,17
1296,0,1,46,69,0
1297,1,0,94,3,23
1298,1,1,89,41,12
1299,0,0,74,59,5
1300,0,0,91,31,18
1301,0,1,62,56,24
1302,1,0,24,97,0
1303,1,1,4,48,0
1304,0,0,37,74,0
1305,1,1,5,12,0
1306,0,1,36,8,27
1307,1,1,85,56,12
1308,1,1,93,63,10
1309,1,1,72,1,17
1310,1,1,71,100,0
1311,1,0,99,22,25
1312,0,1,69,25,29
1313,1,0,61,15,24
1314,1,1,93,71,0
1315,1,0,64,67,0
1316,0,0,100,22,15
1317,1,0,72,18,20
1318,1,1,57,55,24
1319,1,0,45,81,0
1320,1,0,89,86,0
1321,1,0,61,80,0
1322,0,1,53,86,0
1323,0,1,0,8,0
1324,0,0,49,1,20
1325,1,1,66,28,12
1326,1,1,13,65,0
1327,0,1,0,52,0
1328,1,0,27,24,0
1329,0,0,67,7,22
1330,0,0,58,70,0
1331,1,1,60,11,16
1332,1,1,23,61,0
1333,1,1,54,90,0
1334,0,1,62,33,11
1335,1,0,69,58,10
1336,0,1,10,68,0
1337,1,0,68,41,7
1338,0,1,88,19,27
1339,1,0,31,57,21
1340,1,1,68,63,23
1341,1,0,33,64,20
1342,0,1,78,38,27
1343,1,1,45,11,18
1344,1,1,44,4,8
1345,1,0,39,30,1
1346,1,1,61,24,21
1347,1,1,58,67,21
1348,0,1,27,43,0
1349,1,1,1,95,0
1350,0,1,50,50,18
1351,0,1,99,79,0
1352,1,1,97,24,19
1353,0,1,71,96,0
1354,0,0,69,56,18
1355,0,0,97,92,0
1356,0,1,53,90,0
1357,0,0,30,47,0
1358,1,1,57,47,12
1359,1,1,87,62,17
1360,1,1,99,7,12
1361,0,0,12,39,0
1362,1,0,6,10,0
1363,0,1,71,80,0
1364,0,1,56,53,21
1365,0,0,17,32,0
1366,0,1,39,3,25
1367,1,0,95,76,0
1368,1,1,4,19,0
1369,1,0,1,89,0
1370,1,1,44,55,27
1371,1,1,67,82,0
1372,0,0,25,36,0
1373,1,1,68,43,9
1374,1,0,90,42,25
1375,1,1,51,63,2
1376,0,1,43,67,26
1377,0,1,100,29,27
1378,0,0,45,83,0
1379,1,1,36,24,2
1380,0,1,57,67,22
1381,1,0,16,39,0
1382,1,1,1,97,0
1383,0,1,30,22,0
1384,1,0,24,88,0
1385,0,0,83,21,23
1386,1,0,26,86,0
1387,0,0,13,23,0
1388,1,1,89,16,20
1389,0,0,37,90,0
1390,0,0,88,27,29
1391,1,0,15,13,0
1392,1,1,2,36,0
1393,1,0,48,74,0
1394,0,0,38,53,6
1395,1,1,75,41,0
1396,1,1,44,49,21
1397,1,1,90,77,0
1398,1,0,31,82,0
1399,1,0,64,52,17
1400,0,1,34,13,9
1401,1,1,74,35,11
1402,1,0,85,21,17
1403,1,0,23,35,0
1404,0,0,28,16,0
1405,0,0,29,16,0
1406,0,0,99,38,24
1407,0,0,78,34,25
1408,0,1,75,59,18
1409,0,1,92,16,6
1410,1,1,14,58,0
1411,1,1,17,87,0
1412,1,1,73,39,10
1413,1,0,40,1,8
1414,0,0,58,82,0
1415,1,1,47,92,0
1416,1,1,6,93,0
1417,0,0,69,79,0
1418,0,1,86,34,19
1419,0,0,29,45,0
1420,0,0,67,82,0
1421,0,0,4,1,0
1422,1,1,39,20,6
1423,0,0,43,48,21
1424,1,1,89,18,22
1425,1,1,36,52,21
1426,0,0,55,89,0
1427,0,1,72,16,25
1428,0,0,33,84,0
1429,0,1,1,30,0
1430,1,0,79,40,20
1431,1,0,57,83,0
1432,1,0,35,83,0
1433,1,0,68,49,5
1434,0,1,9,28,0
1435,1,1,26,16,0
1436,0,1,55,28,2
1437,0,1,35,57,16
1438,1,1,79,89,0
1439,1,1,12,22,0
1440,1,0,72,38,12
1441,1,0,2,5,0
1442,0,1,17,49,0
1443,1,1,35,83,0
1444,1,0,77,48,28
1445,1,0,27,96,0
1446,0,0,35,6,12
1447,0,1,27,83,0
1448,1,0,95,56,13
1449,1,1,84,3,24
1450,1,0,22,77,0
1451,0,1,9,14,0
1452,0,1,4,99,0
1453,0,0,77,76,0
1454,1,1,90,72,0
1455,1,0,90,60,28
1456,1,1,78,76,0
1457,0,1,96,87,0
1458,0,0,10,100,0
1459,0,0,2,22,0
1460,1,0,89,13,27
1461,1,1,2,41,0
1462,0,1,22,76,0
1463,1,0,20,26,0
1464,0,0,17,3,0
1465,1,1,76,87,0
1466,0,1,24,72,0
1467,0,1,82,15,25
1468,0,1,31,2,3
1469,1,0,1,79,0
1470,0,1,47,95,0
1471,0,0,7,11,0
1472,1,0,40,27,30
1473,0,1,26,45,0
1474,1,1,25,6,0
1475,0,0,46,70,0
1476,0,0,23,50,0
1477,1,1,34,15,14
1478,1,1,75,24,28
1479,1,0,11,46,0
1480,0,1,73,38,20
1481,0,1,97,51,2
1482,1,0,33,80,0
1483,1,1,10,68,0
1484,1,1,36,25,17
1485,1,1,63,90,0
1486,1,1,53,25,10
1487,1,1,23,9,0
1488,0,1,85,4,13
1489,1,1,59,74,0
1490,1,1,8,80,0
1491,0,0,58,32,21
1492,0,0,62,64,21
1493,0,0,29,10,0
1494,0,1,8,100,0
1495,1,0,87,68,10
1496,1,1,75,22,8
1497,0,1,40,74,0
1498,1,1,85,39,6
1499,0,0,20,68,0
1500,0,0,78,89,0
1501,0,1,77,76,0
1502,0,1,26,46,0
1503,1,1,31,70,0
1504,0,1,91,64,12
1505,1,0,85,95,0
1506,1,0,33,3,0
1507,1,1,76,36,17
1508,0,0,88,43,11
1509,1,1,21,17,0
1510,1,0,99,60,0
1511,0,1,70,79,0
1512,0,1,72,53,30
1513,1,1,76,22,16
1514,1,0,15,47,0
1515,0,1,100,1,11
1516,1,1,73,7,18
1517,1,1,59,24,14
1518,0,0,73,26,24
1519,0,0,25,2,0
1520,1,0,52,52,14
1521,1,0,11,15,0
1522,0,1,92,27,16
1523,0,1,9,45,0
1524,0,1,70,59,24
1525,1,0,91,2,7
1526,0,0,8,72,0
1527,0,0,24,39,0
1528,1,1,27,32,0
1529,1,1,84,72,0
1530,0,0,33,52,14
1531,0,1,93,16,10
1532,1,1,79,43,17
1533,1,0,73,83,0
1534,1,1,37,42,15
1535,1,1,82,58,17
1536,0,0,54,35,16
1537,0,1,73,13,11
1538,0,1,27,8,0
1539,0,1,18,84,0
1540,1,0,28,96,0
1541,1,1,33,80,0
1542,1,0,64,46,14
1543,0,1,59,21,28
1544,0,0,90,4,6
1545,1,0,52,27,2
1546,1,1,56,68,26
1547,0,1,38,83,0
1548,0,1,7,35,0
1549,1,0,64,11,5
1550,1,0,71,69,4
1551,0,1,42,96,0
1552,0,0,48,60,3
1553,1,1,79,52,30
1554,1,1,68,74,0
1555,1,0,17,49,0
1556,1,0,44,68,12
1557,0,0,76,83,0
1558,0,1,32,39,23
1559,0,1,69,9,12
1560,0,0,76,20,16
1561,0,0,48,68,25
1562,0,1,72,58,11
1563,1,0,84,94,0
1564,0,0,69,57,15
1565,0,1,1,60,0
1566,1,1,19,24,0
1567,0,0,68,31,21
1568,0,1,34,72,0
1569,0,1,60,61,22
1570,0,0,67,99,0
1571,1,0,44,51,18
1572,0,1,8,65,0
1573,0,0,4,21,0
1574,0,1,51,31,10
1575,0,0,70,19,14
1576,0,1,8,63,0
1577,1,1,83,86,0
1578,0,1,66,73,0
1579,1,0,53,72,0
1580,0,0,69,49,25
1581,1,0,57,58,17
1582,1,1,8,42,0
1583,1,1,39,98,0
1584,0,0,2,23,0
1585,1,1,47,40,30
1586,1,1,48,63,18
1587,1,0,15,48,0
1588,0,1,75,98,0
1589,0,0,63,39,26
1590,0,0,63,13,25
1591,0,1,44,3,23
1592,0,0,52,65,24
1593,0,1,78,49,0
1594,0,0,18,69,0
1595,0,1,99,63,16
1596,1,0,42,39,1
1597,1,1,86,96,0
1598,0,0,45,42,20
1599,0,0,7,69,0
1600,0,1,91,66,5
1601,0,1,33,40,0
1602,1,1,16,51,0
1603,1,0,15,61,0
1604,1,1,97,69,11
1605,1,0,40,34,20
1606,1,0,55,2,14
1607,1,0,32,7,17
1608,0,0,77,10,22
1609,1,0,34,81,0
1610,0,1,73,80,0
1611,1,0,9,48,0
1612,1,0,48,67,20
1613,0,0,75,25,24
1614,0,0,87,55,5
1615,1,0,11,96,0
1616,0,1,17,15,0
1617,0,0,51,11,5
1618,1,0,30,67,0
1619,1,1,6,46,0
1620,1,0,50,88,0
1621,1,1,23,96,0
1622,1,0,37,34,19
1623,1,0,86,82,0
1624,0,0,27,4,0
1625,0,0,85,82,0
1626,0,1,21,17,0
1627,1,1,100,44,12
1628,0,0,30,44,0
1629,1,1,62,77,0
1630,1,1,56,78,0
1631,0,0,95,94,0
1632,1,0,1,26,0
1633,1,1,63,73,0
1634,1,1,20,72,0
1635,0,0,91,7,11
1636,1,0,90,67,17
1637,0,0,56,93,0
1638,0,0,55,12,7
1639,1,0,71,93,0
1640,0,0,21,41,0
1641,1,1,6,69,0
1642,1,0,14,19,0
1643,0,0,72,77,0
1644,1,1,68,82,0
1645,1,0,14,77,0
1646,0,1,80,32,12
1647,0,1,47,68,7
1648,1,0,94,8,5
1649,0,0,96,38,28
1650,0,1,27,64,0
1651,0,1,48,48,15
1652,1,0,5,96,0
1653,1,0,11,19,0
1654,0,0,82,98,0
1655,1,1,14,74,0
1656,0,0,79,51,30
1657,1,0,84,19,11
1658,1,0,77,97,0
1659,1,1,26,39,0
1660,0,0,68,70,0
1661,0,0,90,15,23
1662,1,1,57,75,0
1663,1,1,28,58,0
1664,0,0,66,19,3
1665,1,1,94,29,29
1666,0,0,7,51,0
1667,1,1,30,12,0
1668,0,1,79,61,23
1669,1,0,15,61,0
1670,1,1,39,70,0
1671,1,1,8,92,0
1672,0,1,42,73,0
1673,0,0,58,43,11
1674,1,1,99,29,26
1675,1,0,33,41,6
1676,0,0,7,56,0
1677,0,0,48,39,30
1678,1,1,63,48,12
1679,0,0,44,71,0
1680,0,1,27,43,0
1681,0,1,8,25,0
1682,0,1,7,22,0
1683,0,0,62,34,29
1684,0,1,38,6,21
1685,0,0,35,27,28
1686,1,1,14,31,0
1687,0,0,34,6,29
1688,1,1,77,50,30
1689,1,1,52,60,14
1690,1,1,78,10,20
1691,0,0,87,65,17
1692,1,0,69,44,1
1693,1,0,90,100,0
1694,0,1,18,60,0
1695,1,1,27,21,0
1696,0,1,87,80,0
1697,1,0,10,31,0
1698,0,0,38,34,27
1699,1,1,25,11,0
1700,0,0,44,47,2
1701,1,0,25,79,0
1702,1,0,22,15,0
1703,1,0,6,85,0
1704,1,0,61,99,0
1705,1,1,7,78,0
1706,0,0,48,42,22
1707,1,0,58,11,25
1708,0,1,81,80,0
1709,0,0,79,73,0
1710,1,0,98,46,19
1711,0,1,50,62,25
1712,0,0,91,48,8
1713,1,1,55,74,0
1714,1,0,1,21,0
1715,1,1,9,43,0
1716,0,0,34,87,0
1717,1,1,77,93,0
1718,1,0,92,15,12
1719,1,1,78,67,17
1720,0,0,72,70,0
1721,0,1,98,33,25
1722,0,0,15,58,0
1723,0,0,18,22,0
1724,1,1,40,62,14
1725,0,0,99,56,3
1726,1,1,51,54,24
1727,1,0,92,0,19
1728,0,1,81,93,0
1729,0,1,75,67,14
1730,0,1,84,100,0
1731,1,0,74,19,23
1732,0,0,21,96,0
1733,1,1,80,85,0
1734,0,1,21,33,0
1735,1,1,95,39,22
1736,1,1,71,35,19
1737,1,0,96,56,24
1738,1,1,84,39,0
1739,0,1,14,74,0
1740,0,1,25,80,0
1741,1,0,96,95,0
1742,0,0,95,63,29
1743,1,1,55,88,0
1744,1,0,21,100,0
1745,0,1,55,39,20
1746,1,0,35,58,13
1747,1,0,84,87,0
1748,0,1,94,95,0
1749,0,0,18,25,0
1750,0,1,15,89,0
1751,0,1,0,32,0
1752,0,0,65,75,0
1753,1,0,95,67,2
1754,0,1,69,1,29
1755,0,1,11,68,0
1756,1,1,78,17,16
1757,0,1,0,28,0
1758,0,1,33,86,0
1759,0,1,94,43,17
1760,1,1,76,8,25
1761,1,0,81,68,19
1762,0,0,32,82,0
1763,0,1,13,12,0
1764,1,0,18,43,0
1765,0,0,29,24,0
1766,0,0,7,21,0
1767,1,1,35,19,18
1768,0,1,76,6,11
1769,0,1,66,94,0
1770,1,0,97,100,0
1771,1,0,53,13,8
1772,1,0,71,68,19
1773,1,0,63,94,0
1774,0,1,12,67,0
1775,0,1,18,25,0
1776,0,0,24,60,0
1777,0,1,13,56,0
1778,0,1,80,17,7
1779,0,0,18,51,0
1780,1,0,38,30,26
1781,1,1,26,31,0
1782,1,1,75,48,3
1783,0,0,43,6,10
1784,0,1,80,19,16
1785,0,1,39,33,13
1786,0,0,10,44,0
1787,0,0,11,47,0
1788,0,0,6,90,0
1789,1,0,82,84,0
1790,0,1,82,88,0
1791,0,0,91,12,1
1792,0,1,41,95,0
1793,0,1,33,80,0
1794,0,0,51,24,27
1795,1,1,26,51,0
1796,0,0,76,13,28
1797,0,0,94,100,0
1798,1,0,33,58,7
1799,1,1,59,96,0
1800,0,1,20,4,0
1801,1,1,8,4,0
1802,1,1,18,5,0
1803,0,1,80,0,23
1804,0,1,33,0,27
1805,1,1,23,12,0
1806,1,0,4,33,0
1807,0,1,87,57,30
1808,0,1,92,26,17
1809,0,0,21,62,0
1810,1,0,69,16,18
1811,1,1,69,64,4
1812,0,0,66,83,0
1813,1,1,40,100,0
1814,0,0,66,94,0
1815,1,0,16,80,0
1816,0,0,29,69,0
1817,0,1,29,98,0
1818,1,0,52,50,30
1819,1,0,29,28,0
1820,1,0,98,34,23
1821,1,0,77,77,0
1822,1,1,65,85,0
1823,1,0,84,25,24
1824,0,1,85,34,17
1825,1,1,40,100,0
1826,1,1,100,76,0
1827,1,0,52,31,15
1828,1,0,11,62,0
1829,1,1,63,100,0
1830,0,1,46,13,24
1831,1,1,4,89,0
1832,0,0,24,100,0
1833,0,0,23,87,0
1834,0,1,46,15,7
1835,0,0,31,29,9
1836,0,1,17,15,0
1837,1,1,59,41,12
1838,0,1,20,86,0
1839,1,1,60,9,21
1840,0,0,19,69,0
1841,1,0,93,92,0
1842,0,0,23,0,0
1843,0,1,45,64,18
1844,1,0,90,61,13
1845,0,1,12,78,0
1846,0,1,11,71,0
1847,1,1,40,35,24
1848,0,0,20,38,0
1849,1,1,36,58,18
1850,0,0,79,43,4
1851,0,0,94,53,12
1852,0,0,15,73,0
1853,0,1,63,98,0
1854,0,0,25,36,0
1855,1,1,88,59,9
1856,0,0,75,76,0
1857,0,0,72,99,0
1858,0,0,3,10,0
1859,0,1,45,31,28
1860,1,0,34,60,18
1861,0,1,89,90,0
1862,1,1,63,46,6
1863,0,1,42,41,16
1864,0,0,32,69,6
1865,0,1,1,70,0
1866,1,0,99,25,3
1867,0,1,56,51,5
1868,0,0,92,19,8
1869,0,0,95,100,0
1870,0,0,73,67,23
1871,1,1,85,87,0
1872,1,0,21,15,0
1873,1,0,82,4,2
1874,0,1,77,19,11
1875,1,1,63,20,10
1876,1,1,12,71,0
1877,1,0,64,4,26
1878,1,1,69,88,0
1879,0,0,72,9,26
1880,0,0,24,68,0
1881,1,1,88,41,13
1882,0,0,43,85,0
1883,0,0,6,4,0
1884,0,0,5,100,0
1885,1,0,77,20,14
1886,0,0,96,85,0
1887,1,0,2,4,0
1888,1,1,24,65,0
1889,0,0,51,78,0
1890,1,0,4,0,0
1891,0,1,20,18,0
1892,0,1,18,71,0
1893,1,1,96,89,0
1894,0,1,47,68,11
1895,1,0,15,81,0
1896,0,1,29,52,0
1897,1,0,29,76,0
1898,0,1,18,38,0
1899,1,0,1,76,0
1900,0,1,99,23,19
1901,1,0,44,20,11
1902,1,0,71,12,17
1903,0,1,39,24,14
1904,1,0,0,21,0
1905,1,0,93,70,0
1906,1,0,27,14,0
1907,1,0,70,94,0
1908,0,0,39,32,29
1909,0,0,48,95,0
1910,0,0,68,98,0
1911,1,0,19,3,0
1912,0,1,92,52,11
1913,0,1,9,80,0
1914,1,1,15,4,0
1915,1,0,33,80,0
1916,0,0,31,8,10
1917,0,1,34,68,20
1918,1,0,77,91,0
1919,1,1,41,30,4
1920,1,0,84,20,9
1921,0,1,21,63,0
1922,0,1,17,2,0
1923,0,1,58,60,21
1924,0,0,54,73,0
1925,0,0,97,45,20
1926,0,0,55,84,0
1927,1,1,35,31,17
1928,1,0,85,94,0
1929,0,1,84,69,9
1930,1,1,46,45,5
1931,1,0,53,53,20
1932,1,1,9,75,0
1933,0,0,99,1,15
1934,1,0,86,42,4
1935,1,0,17,89,0
1936,1,1,60,67,11
1937,0,0,16,54,0
1938,1,0,99,62,4
1939,1,0,56,48,6
1940,1,0,83,13,30
1941,0,1,52,61,4
1942,0,0,37,75,0
1943,0,1,36,35,4
1944,0,1,2,74,0
1945,0,0,7,61,0
1946,1,1,67,27,8
1947,1,1,21,14,0
1948,0,1,25,66,0
1949,1,1,63,19,10
1950,1,0,57,34,7
1951,0,0,46,83,0
1952,1,1,27,61,0
1953,0,1,71,50,25
1954,1,1,67,2,29
1955,0,0,88,58,20
1956,0,1,79,6,28
1957,1,0,13,88,0
1958,1,0,97,44,30
1959,0,1,72,3,26
1960,0,0,84,75,0
1961,1,1,93,0,15
1962,0,1,54,68,23
1963,1,1,75,87,0
1964,1,0,57,89,0
1965,1,1,81,88,0
1966,0,0,84,25,14
1967,0,0,70,35,15
1968,0,1,41,93,0
1969,1,0,60,15,7
1970,1,0,2,63,0
1971,0,0,36,57,7
1972,0,1,29,47,0
1973,0,0,37,34,23
1974,0,0,3,33,0
1975,1,1,20,33,0
1976,0,1,2,18,0
1977,1,0,100,94,0
1978,0,0,13,46,0
1979,1,0,68,64,23
1980,0,0,27,54,0
1981,1,0,18,85,0
1982,1,0,72,63,11
1983,1,0,29,56,0
1984,0,1,70,62,16
1985,0,1,75,18,25
1986,0,0,91,86,0
1987,0,1,63,80,0
1988,1,1,27,90,0
1989,0,0,67,63,4
1990,0,1,63,48,12
1991,1,0,23,19,0
1992,0,1,86,35,7
1993,1,1,13,78,0
1994,1,1,81,59,27
1995,0,0,84,70,0
1996,1,0,29,22,0
1997,1,0,0,46,0
1998,1,0,91,7,25
1999,0,1,84,99,0
2000,1,0,73,47,8
2001,1,0,97,82,0
2002,0,0,15,94,0
2003,0,0,60,69,19
2004,1,1,21,62,0
2005,1,1,3,97,0
2006,0,1,15,54,0
2007,1,0,4,22,0
2008,1,1,45,100,0
2009,1,1,66,94,0
2010,1,1,44,6,8
2011,1,0,49,2,10
2012,0,1,80,46,15
2013,0,1,48,93,0
2014,1,1,30,0,0
2015,1,1,60,58,11
2016,1,1,6,76,0
2017,1,0,46,0,30
2018,1,1,17,16,0
2019,0,1,56,11,28
2020,0,1,95,32,28
2021,1,0,95,81,0
2022,1,1,61,20,28
2023,0,0,33,99,0
2024,1,1,86,100,0
2025,1,1,24,39,0
2026,0,1,0,87,0
2027,0,0,47,41,2
2028,1,0,97,38,13
2029,1,1,59,84,0
2030,0,1,77,49,30
2031,0,0,42,95,0
2032,0,0,80,91,0
2033,0,1,41,52,7
2034,1,0,62,10,16
2035,0,0,98,9,18
2036,0,1,18,95,0
2037,0,0,9,25,0
2038,0,1,44,45,14
2039,1,1,62,28,1
2040,0,1,19,60,0
2041,1,0,87,78,0
2042,1,0,14,88,0
2043,1,0,32,54,23
2044,0,1,7,4,0
2045,0,0,5,35,0
2046,1,0,24,54,0
2047,1,0,60,63,25
2048,0,0,3,88,0
2049,1,0,5,18,0
2050,0,0,47,78,0
2051,0,1,0,89,0
2052,0,1,87,26,16
2053,0,0,64,82,0
2054,1,0,27,31,0
2055,1,0,32,39,29
2056,1,0,62,18,1
2057,0,0,17,81,0
2058,0,1,21,34,0
2059,1,1,26,64,0
2060,0,0,60,22,9
2061,1,0,30,2,0
2062,0,0,72,37,0
2063,1,0,20,50,0
2064,0,1,25,36,0
2065,0,1,53,45,1
2066,0,0,27,65,0
2067,1,0,71,10,12
2068,1,1,61,98,0
2069,1,1,64,22,18
2070,0,1,83,48,26
2071,1,0,59,37,8
2072,0,0,90,34,20
2073,0,1,6,87,0
2074,0,1,17,11,0
2075,1,0,54,20,5
2076,0,0,33,37,20
2077,1,0,14,82,0
2078,0,1,19,14,0
2079,0,0,50,87,0
2080,0,1,24,59,0
2081,0,0,78,17,5
2082,1,0,43,97,0
2083,0,0,96,59,24
2084,1,1,56,7,13
2085,1,1,91,53,1
2086,0,0,35,71,0
2087,1,1,71,51,1
2088,1,0,16,95,0
2089,0,0,0,96,0
2090,0,0,0,54,0
2091,1,1,3,57,0
2092,0,0,14,13,0
2093,0,0,15,23,0
2094,0,0,4,76,0
2095,1,0,88,91,0
2096,1,1,34,73,0
2097,1,1,15,43,0
2098,0,1,49,26,24
2099,0,1,64,1,19
2100,0,0,9,61,0
2101,1,0,53,32,8
2102,0,0,92,43,15
2103,0,1,20,63,0
2104,0,1,89,7,10
2105,0,0,79,97,0
2106,0,1,84,34,8
2107,0,1,28,21,0
2108,1,0,8,53,0
2109,0,1,38,58,10
2110,1,1,20,90,0
2111,0,0,46,70,0
2112,1,1,31,24,6
2113,1,1,11,65,0
2114,1,1,10,28,0
2115,0,0,32,54,4
2116,1,0,43,36,20
2117,1,1,86,67,25
2118,0,0,59,81,0
2119,1,0,70,67,2
2120,0,1,51,98,0
2121,0,1,47,21,29
2122,0,0,60,40,23
2123,1,0,16,12,0
2124,0,0,13,5,0
2125,0,0,54,36,7
2126,0,0,38,88,0
2127,0,0,0,42,0
2128,1,1,74,52,15
2129,1,0,97,33,24
2130,0,1,61,85,0
2131,1,1,43,64,9
2132,1,0,20,78,0
2133,1,1,51,95,0
2134,1,0,52,81,0
2135,1,0,65,29,21
2136,0,1,94,72,0
2137,1,0,60,66,1
2138,0,0,53,24,7
2139,0,0,28,56,0
2140,0,0,85,14,21
2141,1,1,59,9,30
2142,0,1,21,43,0
2143,0,0,85,56,24
2144,1,1,31,84,0
2145,1,1,51,38,6
2146,0,1,56,17,18
2147,0,0,38,22,0
2148,1,0,50,21,14
2149,0,1,8,49,0
2150,1,1,52,85,0
2151,0,1,43,15,13
2152,1,1,43,55,26
2153,0,1,40,38,3
2154,0,0,9,7,0
2155,1,0,29,20,0
2156,0,1,53,55,26
2157,0,0,22,95,0
2158,1,0,32,21,14
2159,1,1,20,7,0
2160,1,1,65,75,0
2161,1,0,27,95,0
2162,0,0,86,3,6
2163,1,1,87,66,23
2164,1,0,86,80,0
2165,1,1,18,49,0
2166,0,1,94,26,12
2167,0,0,59,62,7
2168,0,0,53,4,14
2169,0,1,68,87,0
2170,0,0,65,21,25
2171,1,0,93,15,18
2172,0,0,59,36,24
2173,0,1,83,18,28
2174,1,1,76,38,21
2175,0,0,50,6,22
2176,1,0,96,92,0
2177,1,0,1,96,0
2178,0,0,84,39,16
2179,0,1,60,19,16
2180,1,1,40,82,0
2181,1,1,19,61,0
2182,0,0,60,61,7
2183,1,0,18,43,0
2184,1,1,36,86,0
2185,1,1,15,66,0
2186,1,0,72,88,0
2187,1,0,73,65,20
2188,0,1,32,86,0
2189,1,0,82,98,0
2190,1,1,98,1,28
2191,0,1,57,47,5
2192,0,1,74,64,18
2193,0,0,32,50,0
2194,0,0,66,75,0
2195,0,0,3,80,0
2196,0,0,76,42,16
2197,1,1,75,24,21
2198,0,1,43,92,0
2199,0,1,57,88,0
2200,0,0,81,20,12
2201,0,1,31,14,19
2202,1,0,82,83,0
2203,0,0,17,39,0
2204,1,0,6,98,0
2205,0,1,37,31,0
2206,1,0,18,57,0
2207,1,0,100,77,0
2208,0,0,53,62,7
2209,0,0,96,70,0
2210,0,0,28,32,0
2211,1,1,72,67,11
2212,0,1,72,29,21
2213,0,1,43,13,13
2214,0,1,20,76,0
2215,1,0,98,71,0
2216,1,0,45,59,9
2217,1,1,57,57,9
2218,0,1,18,47,0
2219,1,0,1,43,0
2220,1,0,21,42,0
2221,0,1,92,32,28
2222,0,0,84,94,0
2223,1,1,88,28,17
2224,0,0,69,64,2
