,avail,forcast_avail,bottom_level,top_level,percentage
13191,0,0,82,51,30
13192,0,0,8,78,0
13193,0,0,61,2,21
13194,1,0,73,23,14
13195,0,0,40,24,24
13196,1,0,70,35,0
13197,0,1,67,100,0
13198,0,0,67,5,10
13199,0,0,13,4,0
13200,1,0,51,1,24
13201,1,1,76,71,0
13202,1,1,16,11,0
13203,0,0,81,64,25
13204,1,0,82,22,9
13205,1,0,69,60,16
13206,0,0,78,0,7
13207,1,1,24,28,0
13208,0,0,66,16,5
13209,0,1,61,9,4
13210,0,1,79,98,0
13211,1,1,40,46,16
13212,1,0,72,62,15
13213,0,1,33,97,0
13214,0,0,9,23,0
13215,1,0,52,35,22
13216,1,0,77,25,22
13217,0,0,75,78,0
13218,1,1,3,24,0
13219,1,1,80,53,8
13220,0,0,64,14,4
13221,1,1,3,53,0
13222,1,0,18,90,0
13223,1,0,64,49,21
13224,0,1,45,48,16
13225,0,1,35,57,10
13226,0,0,40,35,21
13227,1,1,25,81,0
13228,1,1,69,95,0
13229,0,1,53,95,0
13230,0,1,44,3,1
13231,1,1,56,60,10
13232,1,1,29,8,0
13233,0,1,93,97,0
13234,1,1,41,14,9
13235,1,1,6,82,0
13236,0,0,23,81,0
13237,1,0,17,83,0
13238,1,1,30,78,0
13239,0,1,14,72,0
13240,0,0,42,73,0
13241,0,0,47,41,25
13242,1,1,47,100,0
13243,1,0,56,11,0
13244,0,0,60,43,26
13245,0,1,80,80,0
13246,0,1,56,11,27
13247,1,0,12,89,0
13248,0,1,87,57,25
13249,1,0,62,10,24
13250,1,0,36,46,8
13251,0,0,61,69,2
13252,1,0,17,93,0
13253,1,0,94,13,10
13254,0,0,19,84,0
13255,1,0,74,84,0
13256,1,1,24,96,0
13257,1,0,27,64,0
13258,0,1,96,83,0
13259,0,0,4,61,0
13260,1,1,38,86,0
13261,1,0,61,43,18
13262,1,0,100,65,7
13263,1,0,96,95,0
13264,0,0,86,12,2
13265,0,1,93,86,0
13266,1,1,74,8,8
13267,1,1,42,9,28
13268,0,0,55,87,0
13269,1,1,28,70,0
13270,0,1,34,63,9
13271,1,1,30,79,0
13272,0,0,57,91,0
13273,0,1,24,72,0
13274,0,1,95,30,19
13275,0,0,79,46,1
13276,0,1,50,40,12
13277,1,1,79,95,0
13278,0,1,78,87,0
13279,1,1,6,53,0
13280,1,1,94,36,27
13281,1,0,72,55,8
13282,0,0,55,49,12
13283,1,1,91,9,11
13284,0,1,93,58,11
13285,1,0,79,83,0
13286,1,1,39,69,23
13287,1,0,78,82,0
13288,0,0,24,17,0
13289,0,0,40,78,0
13290,0,0,70,5,2
13291,0,1,6,53,0
13292,1,1,20,74,0
13293,0,1,88,75,0
13294,1,1,3,34,0
13295,1,1,18,93,0
13296,1,0,55,63,23
13297,1,0,40,90,0
13298,0,0,2,30,0
13299,1,1,47,44,8
13300,0,0,95,0,17
13301,0,0,41,68,13
13302,1,0,21,16,0
13303,1,0,60,17,28
13304,1,0,71,90,0
13305,1,0,30,33,0
13306,1,0,32,22,1
13307,1,0,49,95,0
13308,0,0,23,9,0
13309,0,1,37,84,0
13310,1,1,3,22,0
13311,1,1,47,82,0
13312,0,0,89,99,0
13313,0,1,34,40,11
13314,1,1,72,8,6
13315,1,1,5,47,0
13316,0,0,33,77,0
13317,0,0,63,19,15
13318,1,0,11,41,0
13319,0,1,27,69,0
13320,1,0,2,39,0
13321,0,0,32,17,5
13322,1,1,37,66,15
13323,1,0,51,44,25
13324,1,0,91,83,0
13325,1,1,78,7,1
13326,1,1,8,96,0
13327,1,1,89,29,23
13328,1,1,87,43,24
13329,1,0,44,59,14
13330,0,1,0,57,0
13331,0,1,44,24,4
13332,1,0,70,63,0
13333,1,0,90,82,0
13334,1,1,90,8,29
13335,0,0,95,89,0
13336,1,1,97,92,0
13337,0,0,78,24,7
13338,1,0,9,96,0
13339,1,1,66,55,14
13340,0,1,68,16,18
13341,1,1,91,76,0
13342,0,0,74,58,24
13343,1,1,80,0,18
13344,0,1,13,70,0
13345,1,1,36,66,8
13346,0,1,15,2,0
13347,0,1,56,56,8
13348,0,0,15,63,0
13349,1,1,13,99,0
13350,0,0,11,24,0
13351,0,1,15,26,0
13352,1,1,28,17,0
13353,1,1,53,8,22
13354,1,1,82,87,0
13355,1,0,69,92,0
13356,0,1,30,35,0
13357,1,0,10,11,0
13358,1,1,22,1,0
13359,0,1,57,59,25
13360,1,1,24,26,0
13361,0,1,63,20,4
13362,0,1,50,5,13
13363,0,0,64,57,13
13364,0,1,44,52,3
13365,1,0,68,59,23
13366,1,0,92,58,22
13367,0,1,48,22,20
13368,1,0,63,85,0
13369,0,1,47,30,2
13370,1,0,73,64,30
13371,0,1,64,22,28
13372,0,0,6,37,0
13373,1,0,45,44,10
13374,0,1,100,49,21
13375,0,1,100,32,15
13376,1,1,96,25,13
13377,1,0,97,8,28
13378,1,1,91,82,0
13379,0,0,19,10,0
13380,1,1,48,58,1
13381,1,0,5,77,0
13382,0,0,35,70,0
13383,1,0,11,92,0
13384,1,0,41,32,5
13385,1,1,69,89,0
13386,1,1,33,43,19
13387,0,1,89,1,2
13388,1,1,68,22,10
13389,0,1,76,89,0
13390,1,1,34,53,11
13391,0,1,7,56,0
13392,0,1,45,36,24
13393,0,1,65,53,6
13394,1,1,97,24,3
13395,1,0,79,54,3
13396,1,1,44,8,20
13397,1,0,6,80,0
13398,0,0,29,94,0
13399,1,0,0,54,0
13400,0,0,27,46,0
13401,0,1,1,55,0
13402,1,0,18,100,0
13403,0,0,14,8,0
13404,1,0,77,39,6
13405,1,1,59,12,4
13406,0,0,87,76,0
13407,1,1,12,3,0
13408,0,0,12,74,0
13409,0,1,30,26,0
13410,0,1,23,3,0
13411,0,1,27,28,0
13412,1,0,57,27,16
13413,1,0,17,33,0
13414,0,0,73,43,13
13415,0,1,68,34,23
13416,0,1,8,43,0
13417,1,0,50,15,30
13418,1,1,0,58,0
13419,0,1,13,59,0
13420,0,0,17,36,0
13421,1,0,59,74,0
13422,0,1,17,68,0
13423,0,1,24,57,0
13424,1,0,83,7,12
13425,1,0,87,78,0
13426,1,1,71,5,18
13427,0,1,85,68,30
13428,1,1,17,0,0
13429,0,0,70,81,0
13430,0,1,85,26,15
13431,1,0,74,64,9
13432,0,1,35,64,14
13433,0,0,6,85,0
13434,1,0,2,93,0
13435,0,1,95,61,0
13436,0,1,1,48,0
13437,0,0,79,100,0
13438,0,0,28,35,0
13439,0,0,94,15,30
13440,0,0,7,100,0
13441,0,1,11,27,0
13442,0,1,31,85,0
13443,1,1,74,28,22
13444,1,1,53,63,15
13445,0,0,77,47,0
13446,0,1,74,71,0
13447,0,1,59,37,10
13448,0,1,95,5,25
13449,0,1,53,55,3
13450,0,0,76,35,10
13451,0,1,82,22,9
13452,0,1,52,18,21
13453,1,0,53,52,5
13454,1,0,81,81,0
13455,0,0,91,76,0
13456,0,1,37,80,0
13457,1,0,96,83,0
13458,1,1,62,37,1
13459,0,1,29,5,0
13460,1,1,97,39,12
13461,1,1,80,85,0
13462,1,0,60,59,11
13463,1,0,9,48,0
13464,0,0,80,76,0
13465,1,0,81,46,10
13466,0,0,70,97,0
13467,0,1,79,21,25
13468,0,0,29,70,0
13469,0,1,39,66,24
13470,1,1,23,40,0
13471,1,1,65,20,7
13472,1,0,46,41,17
13473,1,0,59,87,0
13474,0,0,15,59,0
13475,0,1,6,75,0
13476,1,0,58,95,0
13477,1,1,46,90,0
13478,1,1,53,37,4
13479,0,0,32,80,0
13480,1,0,23,21,0
13481,1,0,10,23,0
13482,0,1,40,21,29
13483,0,1,34,80,0
13484,0,1,27,86,0
13485,1,1,21,91,0
13486,1,1,79,4,10
13487,1,1,88,7,13
13488,1,1,36,4,12
13489,1,1,91,28,2
13490,1,0,90,52,28
13491,0,0,25,24,0
13492,1,0,94,81,0
13493,1,0,69,74,0
13494,1,0,6,14,0
13495,1,1,20,14,0
13496,0,1,1,10,0
13497,0,0,72,66,18
13498,0,0,38,11,4
13499,0,1,25,88,0
13500,0,1,89,4,14
13501,0,1,14,31,0
13502,0,1,41,89,0
13503,0,0,3,54,0
13504,1,0,19,93,0
13505,1,1,22,29,0
13506,0,0,32,14,22
13507,0,1,26,62,0
13508,0,1,98,21,14
13509,1,1,84,23,5
13510,1,1,67,8,11
13511,0,0,33,82,0
13512,1,0,93,64,29
13513,1,1,19,34,0
13514,0,0,7,1,0
13515,1,1,50,41,6
13516,1,0,57,94,0
13517,1,0,52,26,15
13518,0,0,42,43,10
13519,1,1,37,62,4
13520,1,0,70,93,0
13521,0,1,83,34,19
13522,1,0,75,81,0
13523,0,0,7,40,0
13524,1,1,8,88,0
13525,1,0,79,34,11
13526,1,0,92,38,9
13527,0,0,39,71,0
13528,1,1,74,13,25
13529,0,1,9,98,0
13530,0,1,34,33,30
13531,0,1,19,54,0
13532,0,1,96,50,7
13533,0,0,41,95,0
13534,0,0,0,98,0
13535,1,1,20,72,0
13536,0,1,91,65,10
13537,1,0,72,87,0
13538,1,0,67,34,29
13539,0,1,65,69,2
13540,0,1,65,35,26
13541,0,0,85,84,0
13542,0,1,92,7,20
13543,1,1,30,44,0
13544,0,0,87,20,21
13545,0,1,15,77,0
13546,0,1,69,93,0
13547,1,1,27,100,0
13548,0,0,41,89,0
13549,1,1,62,2,0
13550,0,1,87,8,2
13551,1,1,15,40,0
13552,1,1,92,99,0
13553,1,0,67,45,8
13554,1,0,50,76,0
13555,1,1,31,4,5
13556,0,1,0,23,0
13557,0,1,22,26,0
13558,1,1,24,48,0
13559,0,1,22,74,0
13560,1,0,87,26,8
13561,1,1,78,95,0
13562,0,0,77,42,8
13563,0,0,100,66,28
13564,1,0,96,27,18
13565,1,1,68,31,20
13566,1,1,17,53,0
13567,1,0,34,73,0
13568,0,0,9,44,0
13569,0,1,42,1,5
13570,1,0,61,42,25
13571,0,1,47,32,18
13572,1,0,88,81,0
13573,0,0,7,18,0
13574,0,1,43,94,0
13575,0,1,32,98,0
13576,0,1,11,97,0
13577,1,0,8,96,0
13578,1,0,38,51,7
13579,0,1,61,19,23
13580,1,0,68,92,0
13581,0,1,65,72,0
13582,1,0,36,85,0
13583,1,0,54,92,0
13584,0,0,33,44,18
13585,0,0,23,62,0
13586,1,1,34,71,0
13587,1,0,45,94,0
13588,0,1,90,89,0
13589,1,1,55,47,21
13590,1,0,94,0,2
13591,1,1,30,17,0
13592,0,1,57,54,7
13593,1,0,93,92,0
13594,1,1,67,24,5
13595,1,0,90,63,30
13596,0,1,25,45,0
13597,1,0,78,55,3
13598,1,0,64,11,8
13599,0,0,68,37,16
13600,0,0,82,49,7
13601,0,0,100,21,3
13602,0,1,10,19,0
13603,1,1,14,76,0
13604,1,0,2,89,0
13605,1,1,61,98,0
13606,1,0,19,45,0
13607,1,0,94,15,14
13608,0,1,66,41,3
13609,0,1,7,78,0
13610,0,1,64,3,13
13611,0,1,60,71,0
13612,1,0,20,25,0
13613,0,1,84,6,25
13614,1,0,80,65,13
13615,1,1,57,86,0
13616,1,0,53,12,17
13617,1,1,50,58,28
13618,0,0,13,94,0
13619,0,0,54,70,0
13620,0,1,20,46,0
13621,1,1,100,82,0
13622,0,1,9,81,0
13623,0,0,55,59,26
13624,0,0,90,43,8
13625,0,1,73,98,0
13626,0,1,68,4,17
13627,1,0,15,94,0
13628,0,1,0,17,0
13629,1,0,43,98,0
13630,1,1,3,45,0
13631,0,1,13,85,0
13632,0,1,53,14,25
13633,1,0,37,12,30
13634,0,0,51,37,29
13635,1,1,100,62,9
13636,1,1,9,51,0
13637,1,0,71,90,0
13638,0,1,14,28,0
13639,0,0,99,14,11
13640,1,1,17,6,0
13641,0,0,21,12,0
13642,1,0,26,63,0
13643,1,1,29,2,0
13644,1,1,88,62,28
13645,0,0,85,55,14
13646,0,0,45,78,0
13647,1,1,33,57,29
13648,1,0,13,78,0
13649,0,1,34,100,0
13650,0,1,46,15,21
13651,0,1,9,85,0
13652,0,1,83,1,1
13653,0,1,15,35,0
13654,0,0,0,35,0
13655,1,1,69,89,0
13656,1,0,97,53,15
13657,0,1,39,80,0
13658,1,0,25,50,0
13659,0,1,14,75,0
13660,0,1,58,37,6
13661,0,0,70,21,29
13662,1,1,46,37,21
13663,1,0,87,72,0
13664,0,0,100,77,0
13665,1,1,47,74,0
13666,0,0,15,22,0
13667,1,1,56,99,0
13668,1,1,35,34,0
13669,0,0,90,70,0
13670,1,0,53,82,0
13671,1,0,79,33,18
13672,1,0,12,63,0
13673,1,0,27,53,0
13674,0,0,38,10,30
13675,0,1,93,60,2
13676,0,0,90,98,0
13677,1,0,11,11,0
13678,1,0,69,79,0
13679,1,1,76,73,0
13680,1,1,62,53,21
13681,1,0,74,47,15
13682,0,1,54,19,11
13683,0,1,44,100,0
13684,1,0,26,42,0
13685,0,1,9,90,0
13686,1,1,81,20,29
13687,0,0,83,78,0
13688,0,0,41,30,14
13689,0,1,64,100,0
13690,0,0,92,56,27
13691,1,1,58,97,0
13692,0,0,65,100,0
13693,1,1,99,28,30
13694,0,0,17,96,0
13695,0,1,49,15,4
13696,1,1,77,46,25
13697,1,0,71,48,29
13698,1,1,79,11,18
13699,0,1,25,4,0
13700,0,0,24,33,0
13701,0,1,60,7,19
13702,0,1,75,80,0
13703,1,0,30,82,0
13704,1,0,33,80,0
13705,1,0,66,84,0
13706,0,1,5,26,0
13707,1,1,20,53,0
13708,0,0,32,69,24
13709,1,1,45,29,7
13710,0,1,10,1,0
13711,1,0,49,83,0
13712,1,1,11,31,0
13713,0,0,47,72,0
13714,0,0,8,65,0
13715,0,1,76,56,2
13716,1,1,94,75,0
13717,1,1,97,89,0
13718,1,0,5,53,0
13719,0,1,30,65,0
13720,1,0,37,48,0
13721,1,0,52,0,1
13722,1,1,38,15,9
13723,0,1,7,66,0
13724,0,1,77,86,0
13725,0,1,14,49,0
13726,1,1,8,77,0
13727,1,1,62,42,9
13728,1,1,45,24,21
13729,0,1,66,17,17
13730,0,0,72,30,6
13731,1,0,50,11,21
13732,1,1,89,23,3
13733,0,0,0,21,0
13734,1,0,30,38,0
13735,1,1,66,27,5
13736,0,1,9,36,0
13737,1,0,95,81,0
13738,1,0,93,12,1
13739,1,1,47,6,0
13740,0,0,43,20,16
13741,0,1,28,80,0
13742,0,1,71,16,18
13743,0,1,100,83,0
13744,1,1,78,65,9
13745,1,0,21,100,0
13746,1,0,83,22,8
13747,1,0,12,63,0
13748,0,0,59,14,27
13749,1,1,17,2,0
13750,1,1,8,92,0
13751,0,1,1,29,0
13752,0,0,89,78,0
13753,1,0,12,0,0
13754,0,1,83,71,0
13755,0,1,22,99,0
13756,1,0,37,20,21
13757,0,1,13,5,0
13758,1,1,78,65,27
13759,0,0,6,90,0
13760,1,0,11,14,0
13761,1,0,70,69,7
13762,1,0,23,9,0
13763,0,1,74,46,11
13764,1,0,8,15,0
13765,0,1,70,45,12
13766,1,0,41,17,9
13767,1,1,99,10,11
13768,0,0,29,12,0
13769,1,0,36,17,23
13770,0,0,70,29,16
13771,1,1,57,77,0
13772,1,0,54,8,11
13773,0,1,46,54,23
13774,1,0,74,10,4
13775,0,1,37,9,25
13776,0,0,13,63,0
13777,0,0,95,67,19
13778,0,0,60,17,20
13779,1,0,68,32,25
13780,0,0,18,15,0
13781,0,1,70,7,9
13782,0,0,16,40,0
13783,0,0,29,87,0
13784,0,0,36,18,21
13785,1,1,29,22,0
13786,0,1,72,20,19
13787,0,1,28,78,0
13788,1,1,71,55,29
13789,1,0,12,66,0
13790,1,1,6,92,0
13791,0,0,82,28,30
13792,1,0,12,65,0
13793,1,0,32,92,0
13794,0,1,90,66,9
13795,1,0,8,33,0
13796,1,1,37,52,7
13797,0,0,24,35,0
13798,0,0,41,97,0
13799,0,0,79,69,5
13800,0,1,95,90,0
13801,0,0,15,25,0
13802,1,0,34,35,23
13803,1,0,99,92,0
13804,1,1,19,28,0
13805,1,0,52,68,8
13806,1,1,47,88,0
13807,1,0,17,77,0
13808,1,1,72,21,21
13809,1,1,25,99,0
13810,1,0,17,23,0
13811,0,0,63,48,11
13812,1,1,61,59,24
13813,0,1,47,90,0
13814,0,0,55,2,21
13815,0,1,38,22,30
13816,1,1,46,42,20
13817,1,0,25,25,0
13818,1,0,99,69,5
13819,1,0,13,39,0
13820,0,1,13,1,0
13821,1,0,18,29,0
13822,1,0,8,34,0
13823,1,0,84,71,0
13824,0,1,58,70,0
13825,1,0,10,76,0
13826,0,1,62,11,20
13827,1,1,22,77,0
13828,0,1,84,1,17
13829,0,1,96,18,23
13830,0,1,97,10,9
13831,0,1,0,76,0
13832,1,1,52,16,10
13833,0,1,99,71,0
13834,1,1,48,58,21
13835,1,0,0,34,0
13836,1,1,45,92,0
13837,1,0,2,94,0
13838,0,1,65,28,17
13839,0,1,14,50,0
13840,0,1,79,78,0
13841,1,0,45,45,23
13842,0,0,50,70,0
13843,0,1,42,95,0
13844,1,0,73,60,30
13845,1,1,80,62,22
13846,0,1,67,90,0
13847,1,0,90,79,0
13848,1,1,80,42,13
13849,0,0,54,60,17
13850,0,1,0,69,0
13851,0,1,64,73,0
13852,0,1,45,41,0
13853,1,0,56,56,9
13854,0,1,0,6,0
13855,1,0,18,47,0
13856,1,1,0,2,0
13857,1,0,61,96,0
13858,1,0,66,9,19
13859,0,1,98,100,0
13860,0,0,89,78,0
13861,0,0,31,84,0
13862,0,1,18,4,0
13863,1,0,39,33,27
13864,1,1,3,49,0
13865,0,1,87,90,0
13866,1,1,34,58,6
13867,0,1,13,8,0
13868,0,1,75,61,20
13869,1,0,10,25,0
13870,0,0,28,80,0
13871,0,1,27,57,0
13872,0,1,59,77,0
13873,0,0,93,43,1
13874,1,1,23,1,0
13875,0,0,43,62,14
13876,1,1,40,58,16
13877,0,0,60,76,0
13878,1,1,66,3,9
13879,1,0,53,9,15
13880,0,1,35,89,0
13881,0,1,47,81,0
13882,1,0,81,63,27
13883,1,0,69,94,0
13884,0,1,73,56,29
13885,1,1,70,7,23
13886,0,1,1,98,0
13887,0,1,85,16,19
13888,1,0,49,94,0
13889,1,1,74,8,23
13890,0,1,1,91,0
13891,0,1,94,32,26
13892,1,1,40,48,15
13893,1,1,96,1,8
13894,1,1,98,79,0
13895,1,1,18,56,0
13896,0,1,26,4,0
13897,1,1,84,44,5
13898,1,1,4,45,0
13899,0,0,51,76,0
13900,1,1,15,52,0
13901,1,1,99,83,0
13902,1,0,91,29,18
13903,1,0,49,45,26
13904,0,1,53,54,28
13905,0,0,79,5,6
13906,0,1,80,23,10
13907,0,0,97,15,28
13908,1,1,55,72,0
13909,1,0,60,15,4
13910,1,0,42,67,6
13911,0,0,30,22,0
13912,1,1,6,79,0
13913,1,1,93,73,0
13914,0,1,70,22,12
13915,0,0,52,61,23
13916,0,0,88,77,0
13917,1,1,72,19,20
13918,0,1,34,55,0
13919,1,0,30,4,0
13920,0,0,36,1,15
13921,0,1,0,38,0
13922,0,0,67,66,30
13923,0,0,22,16,0
13924,1,1,80,52,17
13925,0,1,78,49,2
13926,1,1,85,53,0
13927,0,0,18,4,0
13928,1,0,61,84,0
13929,0,1,79,44,12
13930,1,1,99,29,28
13931,1,0,49,83,0
13932,0,0,71,52,28
13933,0,0,24,68,0
13934,0,1,75,71,0
13935,0,1,47,16,29
13936,0,0,38,14,0
13937,1,1,12,52,0
13938,1,1,91,79,0
13939,0,0,60,90,0
13940,0,1,35,67,19
13941,0,0,54,90,0
13942,0,0,77,76,0
13943,1,0,45,4,11
13944,1,1,54,7,0
13945,1,1,65,3,7
13946,0,1,58,49,11
13947,0,0,40,51,4
13948,0,0,16,21,0
13949,1,1,2,74,0
13950,1,1,77,61,21
13951,0,1,47,83,0
13952,1,0,7,36,0
13953,1,1,15,36,0
13954,0,0,10,13,0
13955,1,1,63,53,8
13956,0,0,62,25,4
13957,0,1,15,32,0
13958,1,0,84,30,22
13959,1,1,52,80,0
13960,0,0,10,88,0
13961,0,0,61,11,9
13962,1,1,45,95,0
13963,1,0,98,99,0
13964,0,0,85,33,30
13965,0,0,27,76,0
13966,1,1,66,96,0
13967,1,0,11,99,0
13968,0,1,45,80,0
13969,0,0,50,5,4
13970,0,0,58,78,0
13971,1,1,47,37,1
13972,0,1,99,56,22
13973,1,1,43,27,22
13974,0,1,92,43,18
13975,1,1,48,84,0
13976,0,0,56,91,0
13977,0,1,22,71,0
13978,0,0,100,17,16
13979,0,0,83,91,0
13980,1,1,42,55,4
13981,0,1,38,93,0
13982,1,1,46,49,16
13983,1,1,84,99,0
13984,0,0,100,4,0
13985,1,0,91,78,0
13986,1,1,11,8,0
13987,0,1,73,59,3
13988,1,0,60,58,3
13989,0,0,90,29,20
13990,1,0,90,84,0
13991,1,0,45,62,3
13992,0,1,18,92,0
13993,0,0,47,29,8
13994,1,1,68,25,18
13995,1,1,66,87,0
13996,0,0,6,28,0
13997,1,0,75,68,17
13998,1,1,100,27,29
13999,0,0,87,74,0
14000,1,1,71,11,20
14001,1,0,56,92,0
14002,0,0,13,18,0
14003,1,1,29,38,0
14004,0,0,37,93,0
14005,0,1,47,8,4
14006,1,1,79,39,6
14007,0,1,92,73,0
14008,1,0,9,87,0
14009,0,1,25,59,0
14010,0,0,89,91,0
14011,1,1,84,31,7
14012,0,0,54,13,28
14013,0,1,99,96,0
14014,0,1,58,61,22
14015,0,1,34,78,0
14016,1,1,67,31,26
14017,1,1,12,83,0
14018,0,1,53,20,25
14019,1,1,80,42,0
14020,0,0,62,21,21
14021,0,1,90,57,6
14022,0,0,41,36,20
14023,0,1,68,99,0
14024,1,1,95,65,16
14025,1,1,4,42,0
14026,0,1,77,14,18
14027,0,1,93,90,0
14028,1,0,71,92,0
14029,1,0,57,1,22
14030,1,0,41,75,0
14031,1,1,8,30,0
14032,0,1,9,39,0
14033,0,0,43,93,0
14034,0,1,66,15,5
14035,1,1,26,66,0
14036,0,1,23,4,0
14037,0,0,59,28,28
14038,1,0,76,27,0
14039,0,0,5,51,0
14040,1,1,21,35,0
14041,0,0,24,40,0
14042,1,0,12,93,0
14043,1,1,70,54,18
14044,0,0,42,74,0
14045,1,0,9,47,0
14046,0,1,38,4,13
14047,1,1,90,25,4
14048,1,0,11,39,0
14049,0,1,50,7,16
14050,1,0,42,14,30
14051,0,0,66,28,2
14052,0,0,33,27,4
14053,1,0,46,40,2
14054,1,0,63,81,0
14055,1,0,66,71,0
14056,0,0,23,74,0
14057,0,0,2,2,0
14058,1,0,52,76,0
14059,0,1,68,15,22
14060,1,1,16,98,0
14061,0,1,29,33,0
14062,0,0,49,11,10
14063,1,1,58,58,11
14064,0,0,97,88,0
14065,1,0,49,80,0
14066,0,0,20,79,0
14067,1,0,10,71,0
14068,0,0,25,7,0
14069,0,0,41,41,27
14070,1,0,84,16,3
14071,1,1,92,69,20
14072,1,0,12,6,0
14073,0,0,84,20,22
14074,0,0,72,81,0
14075,0,0,95,21,11
14076,0,1,79,26,20
14077,1,0,21,44,0
14078,0,1,50,2,18
14079,0,0,39,14,10
14080,1,1,92,78,0
14081,0,1,11,87,0
14082,1,0,88,71,0
14083,0,1,26,83,0
14084,0,0,46,42,3
14085,1,0,1,28,0
14086,0,1,60,8,25
14087,1,0,9,3,0
14088,1,0,20,28,0
14089,0,0,50,3,15
14090,1,1,4,76,0
14091,0,0,9,31,0
14092,1,1,10,51,0
14093,1,0,38,77,0
14094,0,0,40,10,21
14095,1,1,83,46,8
14096,1,0,58,13,25
14097,0,1,67,54,3
14098,1,1,33,10,3
14099,0,1,8,83,0
14100,1,0,46,73,0
14101,1,1,62,89,0
14102,0,1,80,46,7
14103,0,1,27,95,0
14104,1,1,84,55,16
14105,1,0,97,98,0
14106,0,0,100,15,2
14107,0,1,48,80,0
14108,1,0,7,15,0
14109,0,1,26,30,0
14110,0,1,76,95,0
14111,0,0,19,22,0
14112,1,1,81,61,29
14113,1,0,21,86,0
14114,1,1,54,9,1
14115,0,0,77,89,0
14116,1,0,89,100,0
14117,0,0,47,60,11
14118,0,0,57,86,0
14119,0,1,18,55,0
14120,1,0,85,54,3
14121,0,1,8,83,0
14122,0,0,9,48,0
14123,1,0,6,17,0
14124,1,0,100,72,0
14125,0,1,21,31,0
14126,1,1,98,68,5
14127,0,1,88,68,18
14128,0,1,96,100,0
14129,0,0,60,33,22
14130,1,0,41,89,0
14131,0,1,70,58,11
14132,0,0,87,50,30
14133,0,1,34,65,3
14134,0,0,16,34,0
14135,1,1,97,65,6
14136,1,0,64,6,10
14137,1,0,22,52,0
14138,0,0,48,14,3
14139,1,0,87,44,29
14140,1,0,23,30,0
14141,0,1,30,56,0
14142,0,1,63,79,0
14143,0,0,62,57,11
14144,1,0,93,3,8
14145,0,0,18,47,0
14146,0,1,63,0,13
14147,0,0,64,8,11
14148,1,1,32,13,8
14149,0,0,95,46,6
14150,0,0,58,63,12
14151,1,1,76,80,0
14152,1,1,60,92,0
14153,0,1,17,21,0
14154,0,1,16,66,0
14155,0,1,69,82,0
14156,1,1,95,57,18
14157,0,1,10,36,0
14158,0,0,100,21,10
14159,1,0,7,3,0
14160,0,1,20,28,0
14161,1,0,4,73,0
14162,1,1,74,79,0
14163,0,1,85,84,0
14164,1,1,72,42,2
14165,0,1,80,28,20
14166,0,0,27,11,0
14167,0,0,18,48,0
14168,0,0,31,16,7
14169,0,1,88,95,0
14170,0,1,37,21,1
14171,1,0,70,29,9
14172,1,1,87,37,2
14173,0,1,81,73,0
14174,1,0,53,41,17
14175,0,0,29,26,0
14176,1,0,29,8,0
14177,0,0,78,11,0
14178,1,0,26,52,0
14179,0,0,13,88,0
14180,1,0,43,62,27
14181,0,1,44,40,23
14182,0,1,81,53,10
14183,1,0,40,7,1
14184,1,0,88,54,22
14185,1,1,25,66,0
14186,1,1,1,5,0
14187,0,1,47,53,8
14188,0,0,88,0,7
14189,0,1,6,96,0
14190,1,1,3,85,0
14191,0,1,42,24,25
14192,0,0,10,6,0
14193,0,1,99,80,0
14194,0,1,1,56,0
14195,0,0,22,1,0
14196,1,0,31,96,0
14197,0,1,48,92,0
14198,1,1,89,75,0
14199,0,0,70,22,11
14200,0,1,20,87,0
14201,1,0,72,27,24
14202,1,0,71,47,6
14203,1,0,48,56,11
14204,1,1,65,0,17
14205,1,0,80,93,0
14206,0,1,11,34,0
14207,1,1,5,75,0
14208,0,0,27,24,0
14209,1,1,43,93,0
14210,1,1,11,84,0
14211,0,1,38,83,0
14212,0,0,88,96,0
14213,1,0,77,14,2
14214,0,1,73,1,8
14215,1,1,64,31,0
14216,1,0,54,98,0
14217,0,1,66,33,16
14218,1,0,78,49,17
14219,0,0,37,49,6
14220,1,1,98,88,0
14221,0,0,76,24,6
14222,0,0,18,90,0
14223,1,0,41,19,22
14224,0,1,56,43,19
14225,0,0,100,14,10
14226,0,1,80,39,16
14227,1,0,38,64,0
14228,0,0,38,1,26
14229,0,1,60,35,8
14230,1,0,56,76,0
14231,0,1,56,22,6
14232,0,0,86,16,30
14233,0,1,97,75,0
14234,1,0,0,27,0
14235,0,0,33,79,0
14236,0,1,7,72,0
14237,1,0,33,68,12
14238,1,0,97,35,23
14239,1,0,8,17,0
14240,1,0,61,49,27
14241,0,1,83,48,5
14242,1,0,81,13,20
14243,1,0,64,82,0
14244,1,1,33,22,7
14245,1,0,16,35,0
14246,0,0,75,79,0
14247,0,0,85,98,0
14248,0,0,16,70,0
14249,0,1,92,99,0
14250,1,0,99,54,30
14251,0,0,83,43,20
14252,0,0,59,18,28
14253,1,1,73,94,0
14254,1,1,11,33,0
14255,0,0,22,82,0
14256,1,0,26,90,0
14257,1,0,10,23,0
14258,1,1,36,90,0
14259,1,1,84,10,17
14260,0,1,12,11,0
14261,0,1,75,90,0
14262,1,0,76,20,7
14263,0,0,6,57,0
14264,1,1,46,53,23
14265,0,1,2,36,0
