,avail,forcast_avail,bottom_level,top_level,percentage
19834,0,0,36,32,2
19835,1,0,95,64,19
19836,0,0,38,17,9
19837,0,1,39,53,6
19838,1,1,62,48,23
19839,0,1,88,22,0
19840,1,1,26,72,0
19841,1,1,100,33,9
19842,1,0,2,48,0
19843,1,0,66,35,23
19844,1,1,25,100,0
19845,1,0,32,58,19
19846,0,0,59,60,0
19847,0,1,98,82,0
19848,0,0,90,65,8
19849,1,1,38,87,0
19850,1,0,75,42,1
19851,1,0,12,24,0
19852,0,0,50,90,0
19853,1,0,86,61,21
19854,0,1,66,18,4
19855,0,0,57,73,0
19856,1,1,41,64,17
19857,0,0,22,36,0
19858,1,0,100,23,10
19859,0,1,38,93,0
19860,0,0,33,27,5
19861,1,0,77,48,22
19862,0,0,32,61,8
19863,1,0,40,33,10
19864,1,1,1,34,0
19865,1,0,83,60,17
19866,0,0,40,58,3
19867,1,0,45,11,0
19868,1,1,99,95,0
19869,1,1,35,5,25
19870,0,1,56,99,0
19871,1,0,41,57,5
19872,0,0,72,64,1
19873,1,0,25,68,0
19874,0,1,23,48,0
19875,1,1,1,56,0
19876,1,0,15,61,0
19877,0,1,30,3,7
19878,1,0,91,71,0
19879,0,0,45,15,0
19880,0,1,85,18,2
19881,0,0,100,32,10
19882,1,1,61,5,29
19883,0,0,41,60,9
19884,0,0,61,76,0
19885,1,1,13,11,0
19886,0,0,64,80,0
19887,0,0,99,32,5
19888,1,0,32,77,0
19889,0,1,32,16,9
19890,0,0,88,71,0
19891,0,1,85,44,8
19892,1,1,66,55,6
19893,1,1,51,72,0
19894,0,1,93,44,0
19895,0,1,44,68,7
19896,0,1,24,91,0
19897,0,0,61,46,7
19898,0,0,4,33,0
19899,0,1,48,90,0
19900,1,1,53,67,3
19901,1,0,46,56,14
19902,0,1,5,82,0
19903,0,1,82,11,10
19904,1,1,55,97,0
19905,1,1,81,78,0
19906,1,1,76,69,14
19907,1,0,43,51,29
19908,1,1,43,55,4
19909,1,0,43,93,0
19910,1,1,14,17,0
19911,0,0,91,77,0
19912,0,1,18,25,0
19913,0,1,76,89,0
19914,0,0,90,32,5
19915,0,1,44,37,9
19916,0,1,70,15,1
19917,1,1,75,53,5
19918,0,1,55,89,0
19919,1,0,76,30,1
19920,0,0,10,45,0
19921,0,0,7,39,0
19922,0,0,9,53,0
19923,1,1,48,47,17
19924,1,1,85,36,4
19925,1,1,14,86,0
19926,0,1,20,89,0
19927,0,0,71,78,0
19928,1,1,53,35,21
19929,0,1,75,81,0
19930,1,1,60,35,3
19931,1,1,20,12,0
19932,1,1,92,73,0
19933,0,1,65,18,6
19934,0,0,28,7,0
19935,0,1,38,40,5
19936,0,1,47,38,7
19937,1,0,63,30,2
19938,0,1,86,67,3
19939,0,1,51,74,0
19940,0,1,91,66,9
19941,1,0,50,93,0
19942,0,1,91,100,0
19943,0,0,98,61,5
19944,1,1,9,65,0
19945,1,0,3,80,0
19946,0,1,81,6,14
19947,0,0,48,39,5
19948,1,0,10,11,0
19949,0,1,64,12,6
19950,0,1,79,34,0
19951,0,1,41,45,1
19952,0,0,9,92,0
19953,1,1,31,93,0
19954,1,0,60,15,3
19955,0,1,17,87,0
19956,0,0,48,10,8
19957,1,1,14,85,0
19958,1,0,82,44,7
19959,1,1,93,67,17
19960,0,0,47,19,10
19961,1,1,2,54,0
19962,1,0,51,58,8
19963,1,1,21,25,0
19964,0,1,1,87,0
19965,0,1,86,7,8
19966,1,0,42,89,0
19967,1,0,55,83,0
19968,0,1,63,37,2
19969,0,1,8,23,0
19970,1,0,27,37,0
19971,1,1,54,1,21
19972,0,0,0,62,0
19973,0,0,65,92,0
19974,0,1,87,39,2
19975,0,0,89,8,11
19976,1,1,34,93,0
19977,0,0,69,66,5
19978,0,1,0,18,0
19979,1,0,25,28,0
19980,1,0,2,99,0
19981,0,0,86,28,5
19982,0,1,15,99,0
19983,0,0,69,41,3
19984,1,1,90,72,0
19985,1,0,94,51,5
19986,0,0,56,77,0
19987,1,0,71,86,0
19988,0,0,80,43,10
19989,0,0,35,22,0
19990,0,1,58,57,9
19991,0,1,39,87,0
19992,1,0,26,27,0
19993,0,0,92,83,0
19994,0,1,28,32,0
19995,0,0,92,20,8
19996,0,0,2,20,0
19997,0,0,46,57,5
19998,0,0,27,85,0
19999,1,0,34,50,30
20000,0,0,35,5,14
20001,0,1,44,32,2
20002,1,1,64,96,0
20003,0,1,17,9,0
20004,1,0,48,76,0
20005,0,0,96,100,0
20006,1,0,98,77,0
20007,1,1,46,33,28
20008,1,0,56,59,19
20009,1,0,29,23,0
20010,1,1,60,55,26
20011,0,1,66,95,0
20012,1,1,65,83,0
20013,1,0,85,34,13
20014,1,1,85,58,15
20015,0,0,14,29,0
20016,1,1,7,70,0
20017,0,0,9,26,0
20018,0,0,74,43,10
20019,0,1,69,16,6
20020,0,1,56,80,0
20021,0,1,79,27,3
20022,1,1,88,54,23
20023,0,0,20,80,0
20024,0,1,54,9,6
20025,0,0,47,88,0
20026,1,0,34,49,6
20027,0,0,37,78,0
20028,0,1,68,13,1
20029,1,0,45,48,29
20030,0,0,98,32,7
20031,1,0,32,98,0
20032,1,1,4,69,0
20033,1,0,52,13,23
20034,0,1,4,69,0
20035,0,1,39,91,0
20036,0,0,6,19,0
20037,0,0,70,8,8
20038,0,1,45,61,9
20039,0,0,66,37,3
20040,1,0,78,51,4
20041,1,0,8,42,0
20042,0,0,41,38,8
20043,1,1,21,83,0
20044,1,1,4,78,0
20045,1,0,77,11,8
20046,1,1,32,75,0
20047,1,1,42,99,0
20048,0,1,80,97,0
20049,1,0,24,62,0
20050,0,0,57,24,5
20051,0,0,49,17,7
20052,0,0,98,21,4
20053,1,0,94,68,9
20054,0,1,32,73,0
20055,0,1,19,66,0
20056,0,0,14,43,0
20057,1,0,69,28,10
20058,1,0,62,17,6
20059,1,0,8,87,0
20060,1,1,21,72,0
20061,1,1,90,44,15
20062,0,1,26,43,0
20063,0,1,38,13,9
20064,1,1,9,40,0
20065,1,0,33,57,25
20066,1,1,16,4,0
20067,0,0,4,59,0
20068,1,0,100,89,0
20069,1,1,81,72,0
20070,0,0,92,17,8
20071,1,0,16,70,0
20072,1,0,21,55,0
20073,1,1,48,1,23
20074,1,0,5,67,0
20075,0,1,12,7,0
20076,0,0,32,27,6
20077,1,0,16,75,0
20078,1,0,23,1,0
20079,0,0,93,42,3
20080,1,1,21,18,0
20081,0,0,57,41,3
20082,1,0,36,89,0
20083,1,0,68,1,27
20084,1,1,50,36,20
20085,0,0,15,66,0
20086,1,0,60,74,0
20087,0,1,50,27,6
20088,0,1,82,52,5
20089,1,1,74,24,14
20090,0,1,10,2,0
20091,0,0,42,2,6
20092,0,0,11,75,0
20093,1,0,86,60,24
20094,1,0,70,3,23
20095,0,0,6,56,0
20096,0,1,42,81,0
20097,0,1,33,94,0
20098,0,0,38,67,10
20099,0,1,45,39,0
20100,1,1,77,24,19
20101,1,1,24,63,0
20102,1,0,81,70,17
20103,1,1,71,29,4
20104,1,0,28,88,0
20105,0,1,5,11,0
20106,1,1,56,38,24
20107,0,0,14,84,0
20108,1,1,87,68,20
20109,1,1,56,2,29
20110,1,1,2,85,0
20111,1,0,16,66,0
20112,0,1,75,39,1
20113,1,1,0,91,0
20114,0,1,29,62,0
20115,1,0,61,65,22
20116,0,0,50,62,10
20117,0,1,48,0,12
20118,1,1,21,100,0
20119,1,0,15,98,0
20120,0,0,99,8,13
20121,0,0,23,28,0
20122,0,0,32,60,6
20123,1,1,68,50,29
20124,1,0,25,26,0
20125,1,1,27,39,0
20126,0,1,39,56,9
20127,0,1,96,89,0
20128,1,1,40,33,6
20129,0,1,1,70,0
20130,0,0,57,56,2
20131,1,0,38,72,0
20132,0,0,86,96,0
20133,1,0,39,10,21
20134,1,0,98,21,24
20135,0,0,13,97,0
20136,1,0,73,83,0
20137,1,0,86,42,8
20138,1,0,29,48,0
20139,0,0,30,13,8
20140,0,1,28,45,0
20141,0,0,78,76,0
20142,1,1,74,68,5
20143,0,0,8,60,0
20144,1,0,13,86,0
20145,0,1,15,21,0
20146,0,1,85,51,4
20147,0,0,88,82,0
20148,1,1,32,83,0
20149,0,0,50,92,0
20150,0,1,87,42,5
20151,0,1,86,25,0
20152,0,0,68,31,5
20153,0,0,41,13,5
20154,0,0,95,92,0
20155,0,1,33,48,5
20156,1,1,20,26,0
20157,1,0,14,2,0
20158,1,1,16,61,0
20159,1,1,65,72,0
20160,1,1,84,1,30
20161,1,1,34,32,22
20162,0,0,9,60,0
20163,0,1,82,85,0
20164,1,1,63,86,0
20165,1,0,66,27,28
20166,0,1,76,32,2
20167,1,0,21,19,0
20168,0,1,36,0,9
20169,1,1,75,7,30
20170,0,0,92,68,1
20171,0,1,64,1,6
20172,0,0,46,45,8
20173,0,1,25,53,0
20174,1,0,92,81,0
20175,0,0,62,3,7
20176,1,1,16,46,0
20177,1,0,62,67,27
20178,1,0,22,62,0
20179,1,1,5,47,0
20180,0,0,40,90,0
20181,0,1,57,60,1
20182,1,0,10,32,0
20183,1,0,46,47,27
20184,0,1,84,87,0
20185,1,0,2,85,0
20186,0,1,37,3,15
20187,0,1,36,59,3
20188,1,0,93,70,24
20189,0,0,98,36,0
20190,0,0,85,79,0
20191,0,0,99,69,4
20192,1,0,70,58,20
20193,1,0,80,60,7
20194,0,0,72,100,0
20195,0,0,10,58,0
20196,0,1,89,42,7
20197,0,0,33,69,1
20198,0,1,97,1,8
20199,1,0,6,67,0
20200,1,0,12,71,0
20201,0,1,42,65,10
20202,0,1,88,92,0
20203,0,0,50,47,10
20204,1,1,83,52,28
20205,1,0,67,38,13
20206,0,0,16,39,0
20207,1,0,37,41,10
20208,0,0,26,59,0
20209,0,1,84,22,6
20210,1,0,17,37,0
20211,1,1,77,37,8
20212,0,0,69,19,3
20213,1,0,91,24,13
20214,1,1,29,95,0
20215,0,0,61,37,4
20216,0,1,11,50,0
20217,0,0,98,81,0
20218,1,0,37,52,6
20219,1,1,23,52,0
20220,1,1,47,56,15
20221,1,1,72,7,23
20222,0,1,99,97,0
20223,0,1,69,15,8
20224,1,1,84,6,26
20225,1,1,39,82,0
20226,1,0,54,78,0
20227,1,1,43,9,29
20228,1,1,2,49,0
20229,0,1,89,75,0
20230,0,0,5,0,0
20231,0,0,8,30,0
20232,1,0,2,79,0
20233,0,1,89,15,5
20234,1,1,99,98,0
20235,1,0,11,9,0
20236,0,1,71,41,1
20237,0,1,28,86,0
20238,0,0,0,58,0
20239,0,0,21,35,0
20240,1,1,42,18,12
20241,1,1,50,81,0
20242,0,1,79,77,0
20243,1,1,24,50,0
20244,0,1,1,65,0
20245,0,0,47,0,9
20246,1,0,0,49,0
20247,0,1,5,71,0
20248,0,1,5,69,0
20249,0,0,97,98,0
20250,0,1,91,6,10
20251,0,0,98,37,8
20252,1,0,2,97,0
20253,0,1,55,90,0
20254,1,0,73,60,14
20255,1,1,46,58,7
20256,0,1,90,9,6
20257,1,1,54,61,18
20258,0,0,94,38,10
20259,0,1,27,64,0
20260,0,0,21,4,0
20261,1,1,82,88,0
20262,1,0,23,87,0
20263,0,1,25,100,0
20264,0,1,14,54,0
20265,1,1,64,12,17
20266,1,1,85,87,0
20267,1,1,70,89,0
20268,0,0,63,34,2
20269,1,1,82,96,0
20270,0,0,54,35,9
20271,1,0,82,76,0
20272,1,0,42,80,0
20273,1,0,12,23,0
20274,0,1,11,2,0
20275,1,1,6,77,0
20276,1,0,86,41,7
20277,0,0,6,37,0
20278,0,1,37,76,0
20279,1,0,70,69,1
20280,0,1,33,31,10
20281,0,1,40,62,6
20282,1,1,58,21,13
20283,1,1,98,58,18
20284,0,1,77,34,0
20285,1,1,83,75,0
20286,1,1,53,51,30
20287,1,1,37,18,19
20288,0,0,93,28,0
20289,0,0,12,1,0
20290,1,1,100,5,24
20291,0,1,81,22,0
20292,1,0,50,34,28
20293,0,1,49,90,0
20294,0,0,68,48,4
20295,1,1,34,54,14
20296,0,1,8,60,0
20297,1,0,97,84,0
20298,0,1,66,43,0
20299,0,0,25,18,0
20300,0,0,15,47,0
20301,1,1,57,65,16
20302,1,0,57,13,30
20303,1,1,37,14,24
20304,0,0,26,7,0
20305,0,0,35,14,7
20306,0,1,13,37,0
20307,1,1,89,70,17
20308,0,1,43,72,0
20309,1,0,71,88,0
20310,0,1,9,30,0
20311,0,0,10,85,0
20312,0,0,75,31,10
20313,1,0,7,4,0
20314,0,1,64,87,0
20315,1,1,34,53,1
20316,1,0,86,75,0
20317,0,0,70,20,1
20318,0,1,52,61,4
20319,1,1,94,88,0
20320,1,0,29,94,0
20321,0,1,52,7,10
20322,1,0,50,54,12
20323,0,1,24,63,0
20324,1,1,88,39,29
20325,0,0,84,40,5
20326,1,0,14,53,0
20327,1,1,73,70,0
20328,0,1,60,16,10
20329,1,1,27,42,0
20330,1,1,95,39,0
20331,1,1,75,73,0
20332,0,1,86,3,15
20333,1,1,71,73,0
20334,0,1,57,48,9
20335,0,0,26,89,0
20336,1,0,67,7,20
20337,1,0,76,12,7
20338,0,1,17,47,0
20339,1,1,78,81,0
20340,0,0,56,70,7
20341,0,0,60,76,0
20342,0,0,43,96,0
20343,1,0,72,76,0
20344,1,1,19,11,0
20345,0,0,54,17,6
20346,1,0,66,32,12
20347,1,1,55,55,18
20348,1,0,22,66,0
20349,0,0,57,24,1
20350,0,1,45,45,4
20351,0,1,55,8,13
20352,1,0,83,53,11
20353,0,0,45,89,0
20354,1,1,72,52,23
20355,0,0,38,45,8
20356,1,0,30,15,11
20357,1,1,79,86,0
20358,1,1,83,51,7
20359,1,1,98,37,9
20360,1,0,26,15,0
20361,1,0,33,91,0
20362,1,0,96,9,22
20363,1,0,42,93,0
20364,0,0,85,72,0
20365,1,1,30,45,23
20366,1,1,100,50,2
20367,0,1,28,50,0
20368,0,0,77,92,0
20369,1,0,42,6,27
20370,0,0,100,3,9
20371,1,1,97,80,0
20372,0,1,58,67,3
20373,1,1,8,72,0
20374,1,0,88,85,0
20375,1,1,77,22,2
20376,0,1,80,92,0
20377,1,0,88,65,3
20378,0,0,30,34,4
20379,1,1,36,75,0
20380,1,1,68,81,0
20381,0,1,88,19,2
20382,0,1,11,89,0
20383,1,1,22,81,0
20384,1,0,25,0,0
20385,0,0,2,19,0
20386,0,1,61,92,0
20387,1,1,38,23,29
20388,0,0,2,22,0
20389,1,1,83,38,1
20390,1,1,35,46,0
20391,1,0,100,35,18
20392,1,0,55,55,5
20393,0,1,46,53,0
20394,0,1,25,31,0
20395,1,0,42,8,24
20396,0,1,83,87,0
20397,1,0,50,45,21
20398,0,0,5,21,0
20399,1,1,87,46,2
20400,0,0,93,39,10
20401,1,0,58,31,28
20402,1,0,61,75,0
20403,0,0,52,74,0
20404,0,0,35,40,5
20405,1,1,32,19,29
20406,0,0,70,26,3
20407,1,0,13,74,0
20408,1,1,20,16,0
20409,1,1,16,4,0
20410,1,0,65,59,29
20411,0,1,7,94,0
20412,0,0,2,43,0
20413,0,0,15,2,0
20414,1,0,63,33,30
20415,1,0,34,74,0
20416,0,0,22,5,0
20417,1,0,12,95,0
20418,1,1,79,37,15
20419,0,0,63,40,7
20420,1,1,80,47,14
20421,1,0,67,36,8
20422,1,0,61,94,0
20423,1,0,76,61,23
20424,0,1,9,15,0
20425,0,0,60,9,8
20426,1,0,45,29,12
20427,1,1,52,29,1
20428,0,1,38,23,9
20429,1,0,73,12,23
20430,1,0,84,39,11
20431,0,0,26,75,0
20432,1,0,54,73,0
20433,1,1,29,40,0
20434,1,1,16,99,0
20435,0,1,54,81,0
20436,1,0,32,63,7
20437,1,1,91,92,0
20438,0,1,99,93,0
20439,1,1,40,52,19
20440,0,0,44,23,0
20441,0,0,55,64,7
20442,1,0,2,90,0
20443,0,1,41,2,11
20444,0,1,21,90,0
20445,0,1,43,89,0
20446,1,1,22,91,0
20447,1,1,50,4,28
20448,0,1,81,61,10
20449,1,1,41,22,21
20450,0,0,80,21,3
20451,0,1,20,79,0
20452,1,1,82,15,9
20453,1,1,62,36,23
20454,0,1,68,70,2
20455,1,1,56,56,18
20456,0,0,45,70,0
20457,1,0,41,19,18
20458,1,0,53,67,13
20459,1,0,60,27,29
20460,1,1,50,44,6
20461,0,0,41,6,6
20462,1,0,41,13,2
20463,0,1,35,50,0
20464,0,1,50,69,1
20465,0,0,7,33,0
20466,0,1,50,19,2
20467,0,0,0,32,0
20468,1,1,31,100,0
20469,1,1,76,74,0
20470,0,0,88,51,9
20471,1,0,40,46,7
20472,0,1,27,38,0
20473,1,1,33,93,0
20474,1,1,66,49,11
20475,1,1,12,37,0
20476,1,0,39,22,13
20477,0,0,96,44,7
20478,0,0,10,53,0
20479,0,1,77,38,10
20480,1,0,55,48,6
20481,0,1,29,45,0
20482,0,1,83,41,1
20483,1,0,3,73,0
20484,1,0,67,9,24
20485,0,0,48,23,5
20486,0,1,53,1,13
20487,0,1,61,94,0
20488,1,0,86,69,4
20489,0,0,17,19,0
20490,1,0,34,87,0
20491,1,1,80,16,28
20492,1,0,15,31,0
20493,1,0,95,73,0
20494,1,1,65,68,13
20495,0,1,85,67,0
20496,0,1,38,20,6
20497,1,1,2,78,0
20498,0,1,63,66,5
20499,1,1,38,16,10
20500,0,1,61,69,0
20501,1,0,91,22,15
20502,1,1,8,30,0
20503,1,1,68,53,2
20504,1,0,59,43,6
20505,0,0,38,1,6
20506,1,1,7,12,0
20507,1,0,39,100,0
20508,0,0,18,68,0
20509,1,0,22,74,0
20510,1,1,70,64,3
20511,0,0,2,25,0
20512,1,0,5,61,0
20513,0,0,99,48,1
20514,1,1,76,46,0
20515,0,1,55,84,0
20516,1,1,21,23,0
20517,1,0,8,44,0
20518,1,0,51,79,0
20519,1,1,53,28,9
20520,0,0,23,53,0
20521,0,1,89,83,0
20522,0,1,25,32,0
20523,1,0,48,96,0
20524,1,1,53,6,23
20525,1,0,73,15,2
20526,0,0,9,66,0
20527,0,1,24,99,0
20528,1,1,26,61,0
20529,0,1,48,84,0
20530,0,1,13,64,0
20531,0,0,81,11,6
20532,0,0,87,13,1
20533,1,0,90,4,29
20534,0,0,30,31,7
20535,0,0,79,57,10
20536,1,0,35,85,0
20537,0,0,18,9,0
20538,0,0,84,98,0
20539,1,1,8,14,0
20540,0,0,59,91,0
20541,0,1,90,73,0
20542,0,0,42,88,0
20543,1,1,26,57,0
20544,1,0,8,84,0
20545,0,1,32,12,5
20546,1,1,84,53,13
20547,1,0,20,75,0
20548,1,0,70,36,26
20549,1,1,23,84,0
20550,0,0,23,84,0
20551,0,1,82,25,10
20552,1,0,39,32,20
20553,1,0,84,82,0
20554,0,0,57,4,13
20555,0,0,35,95,0
20556,0,1,67,75,0
20557,0,1,7,36,0
20558,0,1,54,93,0
20559,0,0,41,100,0
20560,1,0,26,24,0
20561,1,0,9,95,0
20562,0,1,33,18,5
20563,0,1,45,77,0
20564,1,0,94,12,27
20565,0,0,44,34,9
20566,0,1,39,3,15
20567,0,1,23,21,0
20568,1,0,53,35,3
20569,1,0,96,40,1
20570,1,0,76,54,27
20571,1,1,95,14,22
20572,0,1,71,84,0
20573,0,0,18,51,0
20574,1,0,27,29,0
20575,0,0,24,6,0
20576,1,0,62,32,14
20577,1,1,22,93,0
20578,0,1,94,43,0
20579,1,0,30,5,20
20580,0,0,87,29,6
20581,1,0,63,61,21
20582,0,1,42,100,0
20583,1,0,68,88,0
20584,0,0,93,24,6
20585,0,1,72,29,4
20586,0,1,37,91,0
20587,1,0,53,75,0
20588,0,0,82,60,0
20589,1,1,64,55,29
20590,0,1,84,32,1
20591,1,0,91,6,28
20592,0,0,40,62,0
20593,1,0,43,89,0
20594,1,0,81,87,0
20595,1,1,58,77,0
20596,1,0,67,24,29
20597,0,1,35,52,6
20598,1,0,43,74,0
20599,0,0,13,46,0
20600,0,0,54,87,0
20601,0,1,6,21,0
20602,1,1,90,5,25
20603,0,1,8,27,0
20604,0,0,18,16,0
20605,1,1,52,71,0
20606,0,0,82,50,1
20607,1,0,18,23,0
20608,0,1,95,70,7
20609,1,0,92,35,29
20610,0,1,67,24,6
20611,0,1,5,19,0
20612,0,1,54,74,0
20613,1,1,4,79,0
20614,0,1,74,82,0
20615,1,1,42,60,5
20616,0,0,44,43,0
20617,1,0,76,17,2
20618,1,1,36,26,24
20619,1,1,56,77,0
20620,1,1,39,27,26
20621,0,1,55,36,10
20622,0,1,52,4,6
20623,1,0,83,31,16
20624,1,1,96,53,17
20625,1,0,89,85,0
20626,1,0,81,52,18
20627,0,0,60,64,10
20628,0,1,62,1,9
20629,0,1,65,83,0
20630,1,0,99,51,1
20631,1,0,10,84,0
20632,1,0,54,19,18
20633,0,0,13,2,0
20634,1,0,3,27,0
20635,1,0,77,35,16
20636,0,1,29,99,0
20637,1,1,99,1,27
20638,0,1,98,68,5
20639,1,1,5,47,0
20640,1,1,12,1,0
20641,1,1,40,68,7
20642,0,1,50,83,0
20643,0,1,8,57,0
20644,0,0,22,51,0
20645,1,1,8,3,0
20646,1,0,69,21,3
20647,1,1,85,76,0
20648,1,1,8,29,0
20649,0,0,34,41,3
20650,1,0,94,50,9
20651,0,0,85,88,0
20652,0,1,35,97,0
20653,0,0,83,34,9
20654,0,1,90,27,10
20655,1,1,64,90,0
20656,0,0,36,41,0
20657,0,1,53,77,0
20658,0,0,46,19,9
20659,1,1,19,50,0
20660,0,1,20,30,0
20661,0,0,11,65,0
20662,0,0,82,36,2
20663,0,1,23,82,0
20664,1,1,61,78,0
20665,1,1,61,13,28
20666,1,1,1,77,0
20667,0,0,51,61,4
20668,0,1,34,80,0
20669,0,1,96,56,6
20670,0,0,81,60,6
20671,0,0,87,12,10
20672,1,1,51,47,28
20673,1,0,7,93,0
20674,0,0,42,20,3
20675,1,1,88,57,16
20676,0,1,22,91,0
20677,0,1,69,55,3
20678,1,1,97,59,13
20679,0,1,76,22,1
20680,0,1,58,74,0
20681,0,1,59,98,0
20682,1,0,24,76,0
20683,0,1,33,20,0
20684,1,0,31,18,24
20685,1,1,31,80,0
20686,1,1,60,25,7
20687,0,1,57,80,0
20688,1,1,21,14,0
20689,0,1,95,69,3
20690,0,1,71,56,10
20691,0,1,54,39,4
20692,0,1,53,85,0
20693,1,0,41,90,0
20694,0,0,53,23,4
20695,0,1,50,52,10
20696,1,0,51,45,3
20697,1,1,57,91,0
20698,1,1,8,78,0
20699,1,0,93,3,28
20700,0,0,8,33,0
20701,0,0,94,79,0
20702,1,1,3,66,0
20703,0,0,100,32,4
20704,0,0,59,61,7
20705,1,1,35,20,3
20706,0,1,100,49,2
20707,0,1,67,93,0
20708,1,0,85,6,26
20709,0,1,7,11,0
20710,0,0,35,7,13
20711,1,1,39,83,0
20712,1,1,100,99,0
20713,1,1,1,78,0
20714,0,0,86,5,12
20715,1,0,70,72,0
20716,1,1,94,53,18
20717,1,1,83,75,0
20718,1,0,2,42,0
20719,0,0,8,4,0
20720,1,1,53,62,30
20721,1,1,90,75,0
20722,0,1,12,40,0
20723,0,0,48,58,8
20724,1,1,65,64,20
20725,0,0,45,10,12
20726,1,0,23,58,0
20727,1,1,63,29,13
20728,1,1,19,18,0
20729,1,1,55,58,16
20730,0,1,76,73,0
20731,0,1,79,82,0
20732,0,1,85,16,5
20733,0,0,90,73,0
20734,0,1,5,49,0
20735,1,0,4,47,0
20736,0,0,43,6,8
20737,0,1,100,44,8
20738,0,0,63,25,10
20739,1,1,8,53,0
20740,0,0,93,84,0
20741,0,1,7,27,0
20742,0,1,71,82,0
20743,1,1,41,32,18
20744,0,1,99,6,14
20745,0,0,8,12,0
20746,0,1,57,8,7
20747,0,0,78,41,6
20748,0,0,76,40,10
20749,1,0,22,65,0
20750,0,0,92,18,5
20751,0,0,7,13,0
20752,0,0,42,71,0
20753,0,1,31,43,4
20754,1,1,37,71,0
20755,1,1,43,17,30
20756,1,1,35,18,27
20757,1,0,79,46,13
20758,0,0,62,99,0
20759,1,0,26,5,0
20760,1,1,19,73,0
20761,0,0,43,86,0
20762,0,0,76,9,12
20763,0,1,90,75,0
20764,1,1,7,95,0
20765,1,0,74,86,0
20766,0,1,70,4,8
20767,0,0,84,65,7
20768,0,1,13,40,0
20769,1,1,57,57,17
20770,1,1,51,99,0
20771,0,0,19,65,0
20772,1,0,8,7,0
20773,0,1,49,40,10
20774,1,1,28,97,0
20775,1,1,51,46,26
20776,0,0,78,80,0
20777,0,1,76,44,6
20778,0,1,18,23,0
20779,1,1,9,73,0
20780,0,1,34,75,0
20781,0,0,4,14,0
20782,1,0,14,15,0
20783,0,0,75,36,4
20784,0,0,79,6,12
20785,1,0,55,76,0
20786,1,1,74,22,24
20787,1,0,97,66,8
20788,0,0,40,99,0
20789,1,0,64,73,0
20790,0,0,63,73,0
20791,0,1,3,3,0
20792,0,0,40,43,4
20793,0,0,3,75,0
20794,1,0,77,41,24
20795,1,1,55,92,0
20796,1,0,96,87,0
20797,0,0,40,82,0
20798,1,0,87,88,0
20799,0,0,82,94,0
20800,0,0,68,77,0
20801,1,0,8,29,0
20802,0,1,80,77,0
20803,0,1,56,98,0
20804,1,0,31,52,2
20805,1,1,32,81,0
20806,0,1,89,1,8
20807,1,0,65,76,0
20808,0,1,60,40,0
20809,0,1,4,71,0
20810,1,1,43,27,19
20811,0,1,73,17,4
20812,1,1,1,45,0
20813,0,0,12,20,0
20814,1,0,40,39,7
20815,0,0,82,35,10
20816,1,0,6,89,0
20817,1,0,8,33,0
20818,0,1,60,73,0
20819,1,1,50,74,0
20820,1,1,13,89,0
20821,0,1,50,53,10
20822,0,0,64,63,6
20823,0,0,26,77,0
20824,0,0,46,26,7
20825,0,0,56,88,0
20826,1,1,8,98,0
20827,0,1,72,58,10
20828,1,0,81,73,0
20829,1,0,64,2,22
20830,0,1,73,20,2
20831,0,0,63,74,0
20832,1,0,71,90,0
20833,0,1,99,4,7
20834,1,1,52,78,0
20835,0,1,65,28,4
20836,1,1,86,89,0
20837,0,0,52,26,0
20838,0,1,22,3,0
20839,0,0,16,65,0
20840,0,1,51,85,0
20841,1,0,34,3,26
20842,1,0,13,37,0
20843,0,1,44,9,13
20844,1,1,52,12,25
20845,1,0,72,86,0
20846,0,0,32,37,10
20847,0,0,46,20,8
20848,1,1,23,30,0
20849,1,0,29,10,0
20850,0,1,1,46,0
20851,1,1,72,14,1
20852,1,1,16,65,0
20853,0,0,31,93,0
20854,1,1,41,97,0
20855,1,0,5,4,0
20856,1,0,83,78,0
20857,0,1,45,73,0
20858,0,1,35,92,0
20859,0,1,23,20,0
20860,1,0,74,82,0
20861,0,0,87,10,15
20862,1,0,92,15,4
20863,0,1,67,38,10
20864,0,1,86,60,9
20865,0,0,4,37,0
20866,0,1,71,50,2
20867,0,1,23,23,0
20868,1,0,17,27,0
20869,1,0,26,69,0
20870,1,1,95,71,0
20871,1,0,35,27,14
20872,1,0,70,3,30
20873,1,0,97,69,1
20874,1,0,9,53,0
20875,1,1,26,97,0
20876,1,1,6,31,0
20877,1,0,85,34,12
20878,0,1,33,35,1
20879,1,0,81,60,19
20880,0,1,85,50,9
20881,0,1,93,52,0
20882,0,0,63,27,7
20883,1,0,39,85,0
20884,0,1,93,27,7
20885,1,0,85,83,0
20886,0,0,6,43,0
20887,0,0,86,30,6
20888,1,0,53,0,24
20889,1,0,46,44,3
20890,1,0,84,20,0
20891,0,0,75,44,5
20892,0,0,9,61,0
20893,0,0,60,12,7
20894,0,1,17,41,0
20895,0,1,42,78,0
20896,1,1,58,26,24
20897,0,1,90,57,6
20898,0,1,69,28,3
20899,1,0,74,22,15
20900,1,0,67,54,19
20901,0,1,45,30,3
20902,1,0,8,82,0
20903,0,1,39,76,0
20904,1,1,11,39,0
20905,0,1,77,84,0
20906,1,0,90,24,1
20907,1,0,81,59,29
20908,1,1,58,88,0
