,avail,forcast_avail,bottom_level,top_level,percentage
8023,1,1,58,61,2
8024,0,0,21,13,0
8025,0,1,68,58,3
8026,0,0,7,18,0
8027,1,0,39,15,4
8028,1,0,46,82,0
8029,1,1,44,94,0
8030,0,0,42,84,0
8031,1,1,98,33,4
8032,0,0,23,34,0
8033,0,0,99,79,0
8034,0,1,37,18,3
8035,0,0,29,40,0
8036,0,0,94,2,4
8037,0,0,8,13,0
8038,1,1,48,76,0
8039,1,0,85,32,2
8040,1,0,50,17,4
8041,1,0,15,41,0
8042,0,1,77,17,3
8043,1,1,81,23,4
8044,0,1,51,47,2
8045,0,0,7,80,0
8046,0,1,21,66,0
8047,1,1,8,67,0
8048,0,0,80,96,0
8049,1,0,2,63,0
8050,1,0,32,42,3
8051,0,1,79,32,3
8052,0,0,86,9,5
8053,0,1,84,17,3
8054,0,0,9,79,0
8055,0,0,96,5,4
8056,0,0,40,10,3
8057,1,0,58,16,3
8058,0,0,69,61,2
8059,1,1,7,75,0
8060,1,0,84,99,0
8061,1,0,86,15,4
8062,1,1,50,29,4
8063,0,1,13,88,0
8064,0,0,52,47,2
8065,1,0,18,34,0
8066,0,1,18,21,0
8067,0,0,29,47,0
8068,1,1,23,80,0
8069,1,0,11,8,0
8070,1,1,92,32,3
8071,0,0,26,92,0
8072,1,1,54,64,3
8073,0,0,47,50,1
8074,1,0,43,41,4
8075,1,1,38,48,3
8076,0,0,21,97,0
8077,0,1,7,95,0
8078,1,0,90,60,2
8079,1,0,55,44,3
8080,0,0,76,14,4
8081,0,1,99,30,3
8082,0,1,52,40,2
8083,1,0,50,96,0
8084,0,1,67,57,3
8085,1,1,47,11,5
8086,1,0,80,38,4
8087,1,1,7,45,0
8088,0,0,11,24,0
8089,1,0,76,82,0
8090,1,0,9,54,0
8091,0,0,8,8,0
8092,1,1,57,56,3
8093,1,1,83,81,0
8094,0,0,78,64,2
8095,0,0,10,91,0
8096,0,0,79,58,1
8097,1,0,82,29,4
8098,1,0,93,82,0
8099,1,0,95,64,3
8100,0,1,88,96,0
8101,1,0,71,19,5
8102,0,1,80,28,3
8103,0,1,74,27,2
8104,1,0,59,58,2
8105,1,1,76,35,4
8106,1,0,10,58,0
8107,0,1,53,53,3
8108,1,0,12,51,0
8109,0,0,33,49,1
8110,1,0,23,70,0
8111,0,1,62,25,3
8112,1,0,8,78,0
8113,0,0,82,42,2
8114,0,0,67,12,3
8115,0,1,41,65,1
8116,0,0,64,48,1
8117,1,1,53,57,3
8118,1,1,60,44,4
8119,0,1,15,91,0
8120,0,0,63,100,0
8121,1,1,22,16,0
8122,1,1,17,0,0
8123,0,1,3,60,0
8124,1,1,78,19,4
8125,1,0,76,31,3
8126,1,1,23,62,0
8127,1,1,22,29,0
8128,1,0,11,63,0
8129,1,1,37,90,0
8130,0,1,68,61,1
8131,0,0,5,16,0
8132,0,0,92,48,1
8133,0,1,16,20,0
8134,0,0,62,26,1
8135,0,0,36,82,0
8136,1,1,61,22,5
8137,1,1,99,23,4
8138,0,1,33,89,0
8139,0,0,74,13,5
8140,1,0,7,52,0
8141,1,1,28,8,0
8142,1,0,5,83,0
8143,0,1,96,85,0
8144,1,1,69,13,5
8145,1,1,59,5,5
8146,1,1,38,93,0
8147,1,0,23,87,0
8148,1,1,57,24,4
8149,0,1,53,2,4
8150,1,1,1,98,0
8151,1,0,71,44,4
8152,1,1,16,50,0
8153,1,1,83,83,0
8154,1,1,32,11,5
8155,1,0,17,51,0
8156,0,0,34,23,1
8157,1,1,52,64,1
8158,0,1,3,68,0
8159,1,1,28,6,0
8160,0,0,97,68,2
8161,0,0,34,87,0
8162,0,0,10,84,0
8163,1,1,28,41,0
8164,0,1,79,68,1
8165,0,1,8,51,0
8166,1,0,86,93,0
8167,0,1,44,63,1
8168,1,1,16,86,0
8169,0,1,37,15,3
8170,1,0,53,19,3
8171,0,1,77,70,1
8172,0,0,96,77,0
8173,0,0,88,28,2
8174,1,0,12,87,0
8175,0,0,16,34,0
8176,0,1,4,5,0
8177,0,0,37,51,1
8178,0,0,19,15,0
8179,1,1,39,83,0
8180,0,0,96,61,1
8181,0,0,78,88,0
8182,1,0,51,25,5
8183,1,0,91,6,4
8184,0,0,39,76,0
8185,1,1,93,46,4
8186,0,0,84,28,1
8187,1,0,44,9,5
8188,1,0,13,75,0
8189,1,1,70,9,5
8190,0,1,64,62,1
8191,1,0,73,37,4
8192,0,0,66,39,1
8193,1,0,90,36,3
8194,0,1,7,45,0
8195,1,0,16,29,0
8196,1,0,40,99,0
8197,1,1,78,36,3
8198,1,1,45,80,0
8199,1,0,11,69,0
8200,1,0,37,53,3
8201,0,1,90,99,0
8202,1,0,75,14,4
8203,0,0,61,31,1
8204,0,1,44,95,0
8205,0,0,83,54,1
8206,0,0,70,83,0
8207,1,0,18,71,0
8208,1,1,77,63,1
8209,0,0,22,55,0
8210,1,0,20,73,0
8211,1,1,8,35,0
8212,0,0,22,22,0
8213,1,1,96,81,0
8214,0,0,68,55,1
8215,1,1,9,93,0
8216,0,0,57,42,1
8217,0,0,91,73,0
8218,1,0,2,49,0
8219,1,0,26,80,0
8220,0,0,21,66,0
8221,1,0,78,83,0
8222,1,0,38,51,2
8223,1,0,5,6,0
8224,0,0,4,41,0
8225,0,0,43,72,0
8226,0,0,3,0,0
8227,1,1,100,26,5
8228,0,1,82,62,1
8229,1,0,48,67,3
8230,0,1,52,72,0
8231,1,1,46,51,3
8232,1,0,73,56,4
8233,0,1,81,17,2
8234,1,0,48,76,0
8235,0,1,96,58,3
8236,1,0,63,97,0
8237,0,1,19,15,0
8238,0,1,2,96,0
8239,0,0,57,9,3
8240,0,1,43,80,0
8241,0,1,26,29,0
8242,1,1,52,98,0
8243,1,1,58,52,3
8244,0,1,47,71,0
8245,1,1,5,2,0
8246,0,0,28,12,0
8247,0,1,96,87,0
8248,1,0,33,98,0
8249,1,0,77,58,3
8250,1,1,48,85,0
8251,1,1,76,98,0
8252,0,1,72,73,0
8253,1,0,86,53,4
8254,1,0,66,71,0
8255,1,0,24,1,0
8256,1,1,61,11,5
8257,0,1,65,60,1
8258,0,0,12,90,0
8259,0,0,84,80,0
8260,0,1,30,40,3
8261,0,0,30,92,0
8262,0,1,35,45,3
8263,1,1,97,44,3
8264,1,1,29,48,0
8265,0,1,76,18,2
8266,0,0,45,55,2
8267,0,1,1,11,0
8268,0,1,17,71,0
8269,0,1,13,36,0
8270,1,1,78,21,5
8271,1,1,77,87,0
8272,0,1,83,59,3
8273,1,0,75,45,4
8274,1,0,41,30,3
8275,1,1,91,54,3
8276,0,1,74,67,1
8277,1,1,43,86,0
8278,0,1,28,5,0
8279,1,0,25,23,0
8280,0,0,35,59,2
8281,0,1,11,4,0
8282,0,1,60,61,1
8283,1,1,8,14,0
8284,1,1,58,85,0
8285,0,1,82,46,3
8286,1,1,49,90,0
8287,1,1,54,91,0
8288,1,0,96,61,2
8289,1,1,47,56,4
8290,0,0,11,27,0
8291,1,0,41,15,3
8292,0,0,67,56,2
8293,1,0,99,80,0
8294,0,0,69,97,0
8295,0,0,80,26,2
8296,0,0,92,35,1
8297,1,0,65,15,5
8298,0,0,32,47,2
8299,0,1,11,73,0
8300,1,1,33,42,3
8301,1,0,35,2,5
8302,1,1,11,93,0
8303,0,1,72,74,0
8304,1,0,33,4,4
8305,0,1,97,36,2
8306,1,1,22,42,0
8307,1,1,7,51,0
8308,0,0,98,99,0
8309,1,0,79,48,3
8310,0,0,0,13,0
8311,1,1,23,68,0
8312,0,0,80,21,2
8313,1,0,37,18,5
8314,1,0,94,86,0
8315,1,1,4,33,0
8316,1,0,80,23,4
8317,0,0,61,49,2
8318,1,1,29,47,0
8319,1,0,7,78,0
8320,1,0,33,21,5
8321,1,1,77,76,0
8322,0,1,20,95,0
8323,0,0,13,65,0
8324,0,1,71,43,3
8325,0,0,3,61,0
8326,0,0,53,53,2
8327,1,1,32,87,0
8328,0,0,75,39,2
8329,0,1,77,19,3
8330,1,1,68,13,5
8331,1,1,75,58,3
8332,1,1,1,68,0
8333,0,0,12,97,0
8334,0,1,45,18,2
8335,1,0,18,98,0
8336,0,1,64,19,2
8337,0,1,18,55,0
8338,1,1,31,0,5
8339,0,1,53,81,0
8340,1,1,54,17,4
8341,1,0,38,81,0
8342,0,1,100,38,2
8343,1,0,71,4,5
8344,1,1,12,81,0
8345,0,0,47,58,1
8346,0,0,79,2,5
8347,1,0,21,3,0
8348,1,0,8,5,0
8349,1,0,98,11,4
8350,0,1,40,86,0
8351,0,0,48,76,0
8352,0,0,76,12,5
8353,0,0,58,70,1
8354,0,1,24,71,0
8355,1,0,97,35,4
8356,0,0,5,43,0
8357,0,0,55,45,2
8358,0,1,77,59,3
8359,0,0,81,96,0
8360,0,0,31,41,1
8361,0,0,85,30,2
8362,0,0,51,18,1
8363,0,0,88,81,0
8364,0,0,76,2,5
8365,1,1,22,76,0
8366,1,0,20,56,0
8367,0,0,51,78,0
8368,1,1,46,28,4
8369,1,0,9,59,0
8370,1,1,1,68,0
8371,1,0,91,47,4
8372,1,1,88,22,5
8373,1,0,48,51,2
8374,0,0,29,90,0
8375,0,0,32,47,1
8376,0,0,82,72,0
8377,0,0,20,54,0
8378,1,1,70,56,4
8379,1,1,30,94,0
8380,1,1,89,19,5
8381,1,1,24,88,0
8382,0,1,92,42,3
8383,1,1,36,3,5
8384,0,0,62,86,0
8385,0,0,98,46,2
8386,0,1,95,92,0
8387,0,0,83,17,1
8388,0,1,23,98,0
8389,1,1,68,77,0
8390,1,1,24,26,0
8391,1,1,75,37,3
8392,1,0,89,15,4
8393,0,0,4,7,0
8394,0,0,58,8,3
8395,1,1,56,38,3
8396,1,1,88,79,0
8397,1,0,68,40,3
8398,1,1,82,62,3
8399,1,0,94,27,3
8400,1,1,65,45,4
8401,0,1,50,29,2
8402,0,0,92,67,1
8403,1,0,23,7,0
8404,1,0,42,6,4
8405,0,0,85,3,4
8406,1,0,41,51,4
8407,0,1,8,95,0
8408,0,1,31,60,1
8409,0,1,51,100,0
8410,1,0,20,22,0
8411,1,0,89,74,0
8412,0,1,19,74,0
8413,0,1,31,75,0
8414,0,1,58,50,3
8415,1,0,47,46,4
8416,0,0,11,29,0
8417,1,0,17,53,0
8418,0,1,18,83,0
8419,0,1,76,89,0
8420,0,1,96,35,2
8421,0,0,66,11,3
8422,1,0,55,6,5
8423,1,0,9,2,0
8424,1,0,17,10,0
8425,1,1,26,28,0
8426,1,0,21,92,0
8427,1,1,61,9,5
8428,0,1,86,78,0
8429,0,1,57,3,4
8430,1,0,11,21,0
8431,1,1,40,49,4
8432,0,0,24,34,0
8433,1,1,98,99,0
8434,0,0,57,37,1
8435,0,1,68,89,0
8436,1,0,56,36,4
8437,1,0,83,83,0
8438,1,0,20,60,0
8439,0,1,60,62,1
8440,0,1,18,29,0
8441,0,1,99,14,4
8442,1,0,24,27,0
8443,0,1,22,11,0
8444,1,0,51,21,5
8445,1,1,63,46,4
8446,0,1,97,55,3
8447,1,0,73,100,0
8448,0,0,8,10,0
8449,0,1,51,67,1
8450,1,1,26,99,0
8451,1,1,57,31,4
8452,1,0,0,37,0
8453,0,1,66,97,0
8454,0,0,31,23,2
8455,1,1,83,73,0
8456,1,0,29,89,0
8457,0,0,16,94,0
8458,1,0,0,39,0
8459,1,1,3,12,0
8460,0,0,53,34,1
8461,1,1,48,49,3
8462,0,0,1,22,0
8463,1,1,86,45,4
8464,1,0,6,78,0
8465,0,1,2,37,0
8466,1,1,21,2,0
8467,0,1,23,60,0
8468,0,1,79,28,3
8469,1,0,90,90,0
8470,0,1,64,93,0
8471,1,1,52,93,0
8472,1,0,79,0,5
8473,0,0,32,8,3
8474,0,0,95,78,0
8475,1,1,76,18,5
8476,0,1,64,63,1
8477,1,1,74,35,3
8478,0,1,60,6,4
8479,0,0,15,65,0
8480,0,1,36,19,3
8481,0,1,65,62,1
8482,1,0,100,50,4
8483,0,1,62,22,3
8484,1,0,72,91,0
8485,1,1,77,36,4
8486,0,0,28,97,0
8487,0,1,36,15,2
8488,1,0,22,95,0
8489,0,1,65,27,2
8490,1,1,18,18,0
8491,0,1,100,24,3
8492,1,1,71,51,3
8493,1,0,10,37,0
8494,1,0,19,27,0
8495,1,1,67,6,5
8496,1,1,7,64,0
8497,1,0,45,51,4
8498,0,0,42,39,2
8499,1,0,17,99,0
8500,1,1,19,56,0
8501,1,1,71,81,0
8502,0,1,7,7,0
8503,0,0,8,99,0
8504,1,0,16,27,0
8505,1,0,10,62,0
8506,0,0,17,64,0
8507,1,1,36,75,0
8508,0,1,27,93,0
8509,1,0,20,60,0
8510,1,0,12,81,0
8511,1,0,75,80,0
8512,0,0,32,44,1
8513,0,0,96,91,0
8514,1,0,11,55,0
8515,0,0,74,42,1
8516,1,1,4,9,0
8517,1,1,19,3,0
8518,1,0,56,79,0
8519,1,1,12,62,0
8520,0,0,99,62,1
8521,1,0,8,2,0
8522,0,1,13,34,0
8523,1,0,55,90,0
8524,1,1,13,35,0
8525,1,1,12,28,0
8526,0,1,17,88,0
8527,1,0,61,44,3
8528,0,0,36,10,3
8529,0,0,40,44,1
8530,0,1,34,81,0
8531,1,1,70,63,2
8532,0,0,60,2,3
8533,1,1,2,91,0
8534,1,0,96,65,4
8535,1,1,24,57,0
8536,0,0,85,24,1
8537,0,0,24,99,0
8538,1,0,78,40,2
8539,0,0,100,94,0
8540,0,1,35,25,2
8541,1,1,65,4,5
8542,0,0,63,2,3
8543,0,1,11,90,0
8544,0,0,58,67,2
8545,0,0,32,7,3
8546,0,0,99,76,0
8547,1,1,57,61,1
8548,0,0,66,20,1
8549,1,1,69,48,4
8550,0,1,19,50,0
8551,1,0,18,81,0
8552,1,0,35,98,0
8553,0,1,97,58,3
8554,0,0,2,7,0
8555,1,0,17,58,0
8556,1,0,86,42,3
8557,0,1,44,24,2
8558,0,1,18,85,0
8559,1,1,79,55,3
8560,1,0,71,21,5
8561,0,1,13,38,0
8562,1,0,28,85,0
8563,0,0,58,11,3
8564,1,0,32,16,4
8565,0,1,76,22,3
8566,1,1,82,17,5
8567,1,1,24,71,0
8568,0,0,49,4,3
8569,1,0,67,86,0
8570,0,1,5,47,0
8571,1,1,35,40,4
8572,0,0,36,85,0
8573,0,1,4,62,0
8574,1,0,84,45,3
8575,0,0,26,87,0
8576,1,1,98,89,0
8577,1,1,35,100,0
8578,0,1,71,29,3
8579,1,1,66,15,5
8580,1,1,99,92,0
8581,1,0,96,61,3
8582,1,0,18,98,0
8583,1,0,34,63,4
8584,0,1,37,27,3
8585,1,0,26,72,0
8586,1,1,31,37,3
8587,0,1,90,5,5
8588,1,1,68,84,0
8589,0,0,36,0,3
8590,1,1,23,75,0
8591,1,1,82,100,0
8592,0,1,58,82,0
8593,1,0,36,57,2
8594,0,1,72,43,2
8595,1,0,25,8,0
8596,1,1,7,66,0
8597,1,0,1,5,0
8598,1,1,71,13,5
8599,0,0,8,10,0
8600,1,0,68,22,5
8601,1,0,84,61,2
8602,1,0,16,78,0
8603,0,1,3,61,0
8604,1,0,33,21,3
8605,0,1,96,95,0
8606,0,1,79,83,0
8607,1,0,2,96,0
8608,1,0,41,2,5
8609,0,1,36,90,0
8610,0,1,95,0,4
8611,1,1,85,72,0
8612,1,1,32,93,0
8613,0,1,67,37,3
8614,0,0,73,97,0
8615,1,1,91,93,0
8616,0,0,12,35,0
8617,0,0,58,63,1
8618,1,1,92,21,4
8619,0,0,44,26,1
8620,1,1,9,6,0
8621,1,0,84,55,4
8622,1,0,66,51,4
8623,0,1,28,14,0
8624,1,1,80,56,3
8625,1,0,79,97,0
8626,0,1,34,87,0
8627,0,1,96,17,2
8628,1,0,29,82,0
8629,0,0,18,47,0
8630,0,0,11,9,0
8631,1,1,62,70,2
8632,0,1,47,25,3
8633,0,1,48,31,2
8634,0,0,88,88,0
8635,1,0,52,79,0
8636,0,0,47,58,1
8637,1,1,39,4,5
8638,1,0,55,99,0
8639,0,1,54,36,2
8640,0,0,52,26,2
8641,1,0,14,84,0
8642,0,0,32,10,3
8643,1,1,39,48,3
8644,0,1,23,21,0
8645,1,1,97,92,0
8646,0,1,14,46,0
8647,1,1,30,17,5
8648,1,1,13,3,0
8649,1,0,44,34,4
8650,1,1,8,21,0
8651,1,0,68,92,0
8652,0,0,14,67,0
8653,0,0,8,45,0
8654,0,0,9,57,0
8655,1,1,92,86,0
8656,1,0,23,78,0
8657,1,0,30,71,0
8658,1,1,84,74,0
8659,1,1,22,76,0
8660,0,0,71,37,1
8661,0,1,32,7,4
8662,1,0,82,46,4
8663,1,1,60,97,0
8664,1,0,83,91,0
8665,0,0,31,1,3
8666,0,0,80,92,0
8667,1,1,85,79,0
8668,1,1,45,33,4
8669,1,1,16,59,0
8670,0,1,92,14,4
8671,0,0,16,2,0
8672,0,0,39,17,2
8673,0,1,88,90,0
8674,1,1,96,52,3
8675,1,1,76,94,0
8676,1,0,66,83,0
8677,0,0,35,5,3
8678,0,0,61,56,2
8679,0,1,63,62,1
8680,0,0,83,60,2
8681,1,1,13,41,0
8682,1,1,61,90,0
8683,0,1,93,67,1
8684,1,0,78,12,5
8685,1,1,19,79,0
8686,0,0,59,26,1
8687,1,1,7,8,0
8688,0,1,53,33,2
8689,0,1,58,94,0
8690,1,1,39,71,0
8691,0,1,44,4,4
8692,0,0,68,43,2
8693,0,0,13,71,0
8694,0,1,42,61,1
8695,0,1,86,20,3
8696,1,1,88,42,4
8697,0,0,68,87,0
8698,1,0,12,79,0
8699,0,0,49,41,1
8700,0,0,43,38,2
8701,1,0,7,80,0
8702,0,0,97,90,0
8703,0,1,56,84,0
8704,1,1,62,9,5
8705,0,0,71,95,0
8706,0,1,27,22,0
8707,1,0,40,1,4
8708,0,0,39,77,0
8709,1,0,88,16,4
8710,1,1,12,98,0
8711,0,0,25,57,0
8712,0,0,54,51,2
8713,1,1,41,40,4
8714,0,0,67,15,1
8715,0,0,64,57,1
8716,1,0,19,53,0
8717,1,1,85,36,3
8718,1,0,4,66,0
8719,0,1,99,17,2
8720,1,1,100,46,3
8721,1,1,81,67,2
8722,0,0,9,96,0
8723,1,0,62,58,3
8724,0,0,20,14,0
8725,0,0,21,76,0
8726,0,1,23,3,0
8727,0,0,72,10,5
8728,1,1,33,84,0
8729,0,1,39,61,1
8730,0,0,40,50,2
8731,1,1,15,17,0
8732,0,1,48,100,0
8733,1,0,22,44,0
8734,1,1,19,31,0
8735,1,1,6,74,0
8736,1,0,78,93,0
8737,0,0,83,9,5
8738,0,0,19,54,0
8739,0,0,70,7,4
8740,1,1,68,25,5
8741,1,1,73,51,4
8742,1,0,74,40,2
8743,0,1,96,24,3
8744,1,0,19,88,0
8745,0,0,40,98,0
8746,1,0,5,27,0
8747,0,1,84,72,0
8748,0,0,39,60,2
8749,0,0,17,49,0
8750,1,1,5,15,0
8751,0,1,23,94,0
8752,0,0,69,89,0
8753,0,0,79,73,0
8754,1,0,20,17,0
8755,1,0,79,1,5
8756,0,1,15,24,0
8757,1,0,85,62,4
8758,1,0,8,1,0
8759,1,1,12,48,0
8760,1,0,33,62,3
8761,0,0,15,83,0
8762,0,0,9,21,0
8763,1,0,2,45,0
8764,0,1,44,51,2
8765,1,0,36,14,5
8766,1,0,76,83,0
8767,0,0,14,50,0
8768,1,1,66,32,4
8769,1,0,7,27,0
8770,0,0,31,15,2
8771,0,1,63,19,2
8772,0,0,66,42,1
8773,0,1,55,73,0
8774,0,1,54,31,2
8775,0,1,99,7,5
8776,0,1,8,38,0
8777,0,0,27,97,0
8778,0,0,31,76,0
8779,0,0,43,22,2
8780,1,1,13,85,0
8781,0,1,2,86,0
8782,1,1,50,28,5
8783,1,1,15,35,0
8784,0,1,90,91,0
8785,0,1,96,61,1
8786,0,0,87,16,1
8787,1,1,14,6,0
8788,0,0,63,54,1
8789,0,1,66,15,2
8790,1,1,23,78,0
8791,1,0,54,25,3
8792,1,0,75,84,0
8793,0,1,95,33,2
8794,0,0,53,91,0
8795,0,1,7,29,0
8796,1,0,40,44,3
8797,1,1,74,75,0
8798,1,0,15,33,0
8799,1,1,49,90,0
8800,1,0,66,20,3
8801,1,1,87,33,3
8802,0,0,87,95,0
8803,1,1,27,6,0
8804,1,1,68,11,5
8805,1,1,58,82,0
8806,1,0,10,32,0
8807,1,1,23,64,0
8808,0,1,74,95,0
8809,0,0,97,78,0
8810,1,1,59,29,5
8811,0,0,36,40,1
8812,1,1,29,37,0
8813,0,1,24,16,0
8814,0,0,5,93,0
8815,0,0,79,64,2
8816,0,0,43,30,2
8817,1,1,12,2,0
8818,0,1,93,77,0
8819,1,0,7,92,0
8820,0,1,67,43,3
8821,1,1,19,23,0
8822,0,1,50,21,3
8823,1,0,20,12,0
8824,1,0,28,71,0
8825,1,1,37,19,4
8826,0,0,18,71,0
8827,1,0,14,1,0
8828,1,1,20,3,0
8829,0,1,70,47,3
8830,0,0,80,50,1
8831,1,1,7,58,0
8832,1,1,1,74,0
8833,1,0,94,47,3
8834,0,0,6,4,0
8835,1,1,52,81,0
8836,1,0,51,27,3
8837,0,0,96,11,4
8838,0,0,15,75,0
8839,0,1,88,3,4
8840,0,0,49,7,3
8841,0,0,77,9,4
8842,1,0,83,45,3
8843,1,0,21,57,0
8844,1,1,14,0,0
8845,0,0,69,46,1
8846,1,0,73,39,4
8847,0,1,48,41,3
8848,1,1,84,96,0
8849,1,0,97,79,0
8850,1,1,60,8,5
8851,1,1,64,13,5
8852,1,1,62,32,3
8853,0,1,10,39,0
8854,1,0,48,69,3
8855,1,0,54,97,0
8856,1,1,33,7,5
8857,1,1,86,4,5
8858,1,1,19,34,0
8859,0,0,39,10,3
8860,0,0,1,60,0
8861,0,0,90,66,1
8862,0,1,27,51,0
8863,0,1,17,97,0
8864,1,0,28,4,0
8865,1,1,86,84,0
8866,0,1,85,13,4
8867,1,0,80,80,0
8868,0,1,68,19,2
8869,1,0,72,61,2
8870,0,1,13,1,0
8871,1,0,98,28,4
8872,0,1,81,51,3
8873,0,1,99,55,3
8874,0,0,77,74,0
8875,1,0,65,62,2
8876,0,1,93,54,2
8877,0,1,24,84,0
8878,1,1,71,70,3
8879,0,0,83,14,5
8880,0,0,82,48,2
8881,0,1,41,33,2
8882,1,1,38,36,4
8883,0,1,29,99,0
8884,0,1,63,9,4
8885,0,0,66,66,1
8886,0,1,15,42,0
8887,0,0,29,17,0
8888,0,1,24,12,0
8889,1,1,71,11,5
8890,1,1,99,52,3
8891,0,1,92,38,2
8892,0,0,11,5,0
8893,1,0,58,97,0
8894,0,1,33,29,2
8895,0,1,78,53,3
8896,1,0,63,53,4
8897,0,0,35,64,1
8898,1,0,84,82,0
8899,0,1,57,7,4
8900,1,0,1,99,0
8901,0,1,86,78,0
8902,0,0,100,81,0
8903,1,0,4,95,0
8904,0,1,33,32,2
8905,0,1,60,11,4
8906,0,1,26,49,0
8907,1,1,46,61,1
8908,0,1,48,85,0
8909,0,0,43,77,0
8910,1,0,51,86,0
8911,0,1,93,67,1
8912,1,0,55,91,0
8913,1,1,58,31,4
8914,1,1,88,66,3
8915,1,1,52,2,5
8916,1,1,4,69,0
8917,0,0,67,27,2
8918,0,0,3,99,0
8919,1,1,37,65,2
8920,1,1,29,53,0
8921,0,0,21,48,0
8922,0,0,1,63,0
8923,0,1,60,69,1
8924,1,1,52,4,5
8925,0,0,26,13,0
8926,1,1,22,4,0
8927,0,0,22,53,0
8928,1,0,22,29,0
8929,0,1,20,57,0
8930,0,1,35,77,0
8931,1,0,34,91,0
8932,0,0,66,20,1
8933,1,1,34,99,0
8934,0,0,30,26,2
8935,0,0,13,90,0
8936,0,0,19,76,0
8937,0,0,47,21,1
8938,1,0,6,15,0
8939,1,0,14,72,0
8940,0,1,20,20,0
8941,0,0,1,13,0
8942,1,0,64,86,0
8943,1,0,100,65,4
8944,1,0,10,16,0
8945,0,0,88,79,0
8946,1,0,74,42,3
8947,1,0,4,61,0
8948,1,0,84,57,2
8949,0,0,22,72,0
8950,1,1,23,24,0
8951,1,0,97,28,3
8952,1,1,84,12,5
8953,1,0,11,38,0
8954,1,1,11,53,0
8955,0,0,5,72,0
8956,1,1,7,69,0
8957,0,0,38,50,2
8958,1,1,100,55,3
8959,1,0,32,68,3
8960,0,0,20,70,0
8961,0,0,74,75,0
8962,0,0,20,15,0
8963,1,0,32,20,3
8964,0,1,78,32,3
8965,1,0,83,29,5
8966,0,1,26,34,0
8967,1,1,10,2,0
8968,0,0,19,59,0
8969,0,1,32,24,2
8970,0,1,25,15,0
8971,0,1,96,82,0
8972,0,1,50,62,1
8973,1,1,52,91,0
8974,1,0,31,61,4
8975,1,0,80,4,5
8976,1,0,74,69,3
8977,1,0,58,99,0
8978,1,1,33,4,5
8979,0,1,48,88,0
8980,0,0,21,17,0
8981,1,1,65,35,4
8982,1,0,37,60,2
8983,0,1,98,41,3
8984,0,0,32,72,0
8985,1,1,40,37,4
8986,0,0,47,72,0
8987,0,1,96,45,2
8988,0,0,93,3,4
8989,1,1,80,50,4
8990,0,1,100,70,1
8991,0,0,12,0,0
8992,0,0,72,9,4
8993,1,1,81,32,3
8994,1,0,96,34,3
8995,1,0,29,1,0
8996,1,0,7,30,0
8997,1,0,35,2,5
8998,0,1,79,16,2
8999,0,0,18,93,0
9000,0,1,46,38,2
9001,1,0,100,14,4
9002,1,0,63,70,3
9003,1,1,89,52,3
9004,0,0,59,42,2
9005,1,0,97,17,3
9006,1,1,34,1,5
9007,1,0,87,37,4
9008,1,0,100,34,2
9009,1,0,68,9,5
9010,1,1,7,94,0
9011,0,1,82,65,1
9012,0,1,62,76,0
9013,0,0,66,30,2
9014,0,1,79,84,0
9015,1,0,94,53,4
9016,0,1,1,27,0
9017,0,0,12,43,0
9018,0,0,27,38,0
9019,0,1,54,98,0
9020,0,0,47,7,3
9021,0,0,50,40,2
9022,1,1,19,56,0
9023,0,1,94,35,3
9024,1,1,56,88,0
9025,1,1,56,75,0
9026,0,1,15,92,0
9027,0,1,1,64,0
9028,0,0,9,14,0
9029,1,1,13,89,0
9030,1,1,32,50,4
9031,0,1,20,78,0
9032,1,0,3,95,0
9033,1,0,48,8,4
9034,1,0,97,16,4
9035,0,0,37,75,0
9036,1,0,91,19,4
9037,0,1,88,75,0
9038,1,0,59,96,0
9039,1,1,0,1,0
9040,1,0,11,1,0
9041,0,0,66,39,1
9042,0,1,86,90,0
9043,0,1,5,2,0
9044,0,1,70,13,4
9045,1,1,59,61,1
9046,1,1,54,28,4
9047,1,1,8,60,0
9048,0,0,8,0,0
9049,1,1,14,93,0
9050,0,0,38,50,2
9051,0,1,35,53,2
9052,0,0,82,28,2
9053,0,1,61,49,3
9054,1,1,52,51,3
9055,1,1,69,89,0
9056,1,0,1,42,0
9057,0,0,66,10,3
9058,0,0,87,49,2
9059,1,1,16,72,0
9060,0,1,13,81,0
9061,0,1,53,31,2
9062,0,0,63,85,0
9063,0,1,75,64,1
9064,1,1,48,97,0
9065,1,1,27,95,0
9066,1,0,47,74,0
9067,1,0,1,64,0
9068,1,0,37,54,3
9069,0,0,6,47,0
9070,0,0,67,27,1
9071,1,0,34,15,4
9072,1,0,71,34,2
9073,1,0,18,34,0
9074,1,1,7,26,0
9075,1,1,48,42,4
9076,1,1,37,46,4
9077,0,0,92,46,2
9078,1,0,4,49,0
9079,1,1,86,46,4
9080,0,0,75,42,2
9081,0,1,28,27,0
9082,0,0,78,38,1
9083,1,0,70,38,4
9084,1,0,3,25,0
9085,0,0,1,20,0
9086,1,1,56,79,0
9087,1,0,71,62,4
9088,1,1,33,39,3
9089,0,0,17,64,0
9090,1,1,71,100,0
9091,0,1,98,39,2
9092,1,1,20,55,0
9093,0,0,66,87,0
9094,0,1,7,29,0
9095,1,0,73,27,3
9096,0,1,98,29,3
9097,1,0,68,100,0
